id,tsUnix,AN,CO,CO2,NH3,__rssi,pmx,pmy
1484049,1458702181897,0,165,175,16,28,2.4,0.3
1484060,1458702441908,0,163,175,16,28,3.2,0.6
1484072,1458702702021,0,160,177,17,28,2.4,0.3
1484085,1458702963872,0,157,175,16,28,2.2,0.3
1484101,1458703223828,0,155,175,16,28,3.4,0.5
1484117,1458703484414,0,163,175,16,28,1.9,0.2
1484130,1458703744666,0,166,175,16,28,2.5,0.4
1484146,1458704004742,0,160,175,16,28,4.9,0.6
1484159,1458704265526,0,158,174,16,28,2.7,0.2
1484174,1458704525552,0,164,175,16,28,2.7,0.4
1484189,1458704785735,0,163,176,16,28,3.4,0.4
1484204,1458705049330,0,157,175,16,28,1.7,0.3
1484219,1458705310013,0,159,174,17,29,3.0,0.3
1484234,1458705570038,0,168,175,16,28,5.3,1.1
1484248,1458705830448,0,162,175,16,28,3.1,0.7
1484262,1458706090355,0,156,175,16,28,3.6,1.0
1484276,1458706350480,0,168,175,17,28,2.4,0.5
1484291,1458706610643,0,164,175,17,28,4.3,0.7
1484305,1458706871265,0,165,174,16,29,2.8,0.6
1484320,1458707131686,0,173,174,17,29,1.7,0.4
1484336,1458707392282,0,154,174,16,29,3.3,0.5
1484350,1458707652562,0,160,174,17,28,2.4,0.2
1484364,1458707913589,0,163,173,17,28,2.6,0.4
1484379,1458708173949,0,155,174,16,28,1.5,0.2
1484398,1458708434023,0,160,176,16,29,2.1,0.2
1484412,1458708694779,0,158,177,16,28,2.6,0.4
1484426,1458708955760,0,161,176,17,28,4.0,0.6
1484441,1458709215594,0,167,176,17,29,4.9,1.1
1484454,1458709475648,0,159,176,17,28,2.3,0.3
1484468,1458709735658,0,167,176,17,28,3.2,0.5
1484482,1458709996225,0,158,176,17,28,3.5,0.5
1484496,1458710256757,0,165,175,16,28,1.5,0.2
1484512,1458710517541,0,162,176,16,28,2.4,0.9
1484528,1458710778124,0,162,175,17,28,2.7,0.1
1484542,1458711038652,0,163,175,16,28,2.6,0.3
1484555,1458711298639,0,161,176,16,28,2.2,0.3
1484568,1458711564166,0,159,176,17,28,3.0,0.3
1484587,1458711834236,0,162,176,16,28,2.9,0.4
1484601,1458712094926,0,161,174,16,28,1.2,0.2
1484614,1458712355197,0,169,176,17,28,2.1,0.5
1484628,1458712615806,0,159,175,16,29,2.1,0.1
1484642,1458712875880,0,158,177,17,28,2.8,0.5
1484659,1458713136601,0,167,176,17,28,1.7,0.4
1484673,1458713397890,0,159,176,17,28,1.9,0.2
1484685,1458713658151,0,157,174,16,28,3.2,0.5
1484702,1458713923916,0,160,175,16,28,1.9,0.2
1484716,1458714184973,0,165,175,16,28,2.9,0.8
1484733,1458714445429,0,157,176,17,29,1.1,0.2
1484750,1458714705714,0,159,175,16,28,2.7,0.4
1484766,1458714965597,0,160,176,17,29,1.7,0.1
1484783,1458715225625,0,167,176,17,28,2.1,0.3
1484798,1458715485651,0,159,176,16,28,1.8,0.3
1484816,1458715746150,0,161,175,16,29,2.4,0.5
1484833,1458716006229,0,166,175,16,29,1.3,0.0
1484844,1458716266478,0,159,176,16,28,0.6,0.0
1484861,1458716529090,0,173,175,16,28,1.4,0.2
1484878,1458716789693,0,166,176,16,29,1.9,0.4
1484894,1458717049681,0,160,175,16,28,1.8,0.2
1484913,1458717309727,0,166,176,16,28,2.5,0.6
1484930,1458717570454,0,160,174,16,29,1.7,0.5
1484947,1458717830783,0,155,175,16,29,1.4,0.0
1484961,1458718092809,0,163,175,16,28,1.7,0.1
1484977,1458718353381,0,163,175,16,28,0.8,0.2
1484994,1458718613729,0,169,174,16,28,1.0,0.2
1485010,1458718874994,0,169,174,16,28,1.2,0.1
1485027,1458719135040,0,159,174,16,28,1.3,0.0
1485043,1458719395221,0,157,175,16,28,1.8,0.4
1485059,1458719655216,0,163,173,16,28,1.2,0.2
1485075,1458719915211,0,167,174,16,28,3.2,0.8
1485088,1458720175178,0,167,174,16,28,1.0,0.1
1485106,1458720435184,0,162,176,16,28,2.2,0.3
1485121,1458720695167,0,166,175,16,28,1.5,0.1
1485136,1458720955636,0,162,176,16,29,1.7,0.3
1485154,1458721215907,0,158,176,16,28,1.6,0.3
1485171,1458721476540,0,165,175,16,28,2.1,0.1
1485188,1458721736541,0,163,175,16,28,1.5,0.3
1485203,1458721996657,0,164,175,16,29,1.4,0.3
1485216,1458722257115,0,164,176,16,28,1.6,0.1
1485233,1458722516991,0,171,175,16,28,2.5,0.7
1485246,1458722777147,0,159,175,17,28,0.8,0.0
1485263,1458723037334,0,158,176,16,28,1.0,0.0
1485280,1458723297325,0,163,175,16,28,1.2,0.3
1485297,1458723557448,0,160,175,16,28,1.1,0.0
1485315,1458723817551,0,159,175,16,28,2.0,0.0
1485330,1458724077726,0,166,176,16,28,3.2,0.8
1485348,1458724343574,0,159,175,16,28,2.0,0.1
1485366,1458724603535,0,163,175,16,29,1.4,0.1
1485383,1458724863823,0,166,174,16,29,1.7,0.2
1485400,1458725124082,0,166,176,16,28,2.0,0.4
1485413,1458725384221,0,159,175,17,28,1.2,0.2
1485430,1458725645076,1,167,175,16,28,1.4,0.2
1485448,1458725905469,0,162,175,16,28,2.2,0.1
1485464,1458726165501,0,162,176,16,29,1.7,0.6
1485482,1458726425528,0,162,175,16,28,1.2,0.3
1485499,1458726685701,0,168,175,16,29,2.1,0.6
1485517,1458726945785,0,165,174,16,28,1.6,0.1
1485533,1458727206617,0,172,176,17,28,2.7,0.5
1485547,1458727467062,0,158,174,16,28,1.4,0.3
1485564,1458727727146,0,169,174,16,28,1.0,0.0
1485580,1458727987002,0,160,174,16,28,1.5,0.0
1485595,1458728247664,0,168,175,16,28,2.0,0.6
1485613,1458728507808,0,173,174,16,28,2.2,0.8
1485629,1458728767940,0,168,174,16,28,2.0,0.4
1485645,1458729028067,0,157,174,16,28,1.5,0.4
1485661,1458729289738,0,170,175,16,28,0.9,0.2
1485678,1458729549947,0,167,175,16,28,1.2,0.0
1485695,1458729809886,0,164,175,16,28,2.3,0.2
1485713,1458730070465,0,157,174,16,28,2.1,0.2
1485728,1458730330786,0,163,174,16,28,2.2,0.3
1485746,1458730591286,0,155,174,16,28,0.3,0.0
1485762,1458730861807,0,159,174,16,28,1.7,0.0
1485777,1458731131825,0,171,174,16,28,1.6,0.4
1485793,1458731392530,0,165,174,17,28,3.2,0.6
1485807,1458731653311,0,160,174,16,28,1.6,0.0
1485823,1458731914428,0,159,176,16,28,1.1,0.1
1485849,1458732447384,0,164,174,16,28,1.5,0.3
1485865,1458732709143,0,166,174,17,28,1.5,0.1
1485881,1458732970108,0,154,174,16,28,0.3,0.0
1485895,1458733230598,0,157,174,16,28,1.3,0.2
1485911,1458733501118,0,158,175,17,28,1.3,0.2
1485923,1458733762970,0,164,174,16,28,3.5,1.0
1485953,1458734294490,0,166,174,16,28,1.1,0.3
1485965,1458734565349,0,164,174,16,28,2.9,0.6
1485981,1458734825461,0,163,175,17,28,1.4,0.4
1485998,1458735086768,0,161,174,16,28,1.3,0.2
1486011,1458735347824,0,156,176,17,28,0.2,0.0
1486031,1458735608020,0,160,174,16,28,2.0,0.2
1486045,1458735868002,0,165,174,16,28,0.6,0.0
1486062,1458736128066,0,167,173,16,28,1.0,0.2
1486077,1458736389204,0,158,176,16,28,1.5,0.6
1486093,1458736649576,0,166,176,16,28,2.1,0.1
1486110,1458736910734,0,156,176,17,28,1.1,0.2
1486126,1458737176212,0,155,178,16,28,0.6,0.0
1486141,1458737437542,0,161,179,17,28,2.4,0.8
1486157,1458737698071,0,157,178,16,28,2.2,0.4
1486173,1458737957883,0,163,179,16,28,2.7,0.5
1486189,1458738217966,0,163,183,17,28,1.2,0.0
1486203,1458738478544,0,158,184,16,28,1.5,0.4
1486220,1458738738453,0,160,183,16,28,1.6,0.2
1486238,1458738999374,0,160,186,17,28,3.8,0.7
1486252,1458739260189,0,162,187,17,28,1.8,0.2
1486270,1458739520616,0,166,190,17,28,2.3,0.3
1486283,1458739780625,0,162,192,17,28,1.4,0.1
1486299,1458740040531,0,159,192,17,28,2.1,0.1
1486317,1458740300791,0,164,189,16,28,2.7,0.8
1486334,1458740561136,0,167,191,17,28,2.8,0.6
1486350,1458740821281,0,163,191,17,28,1.2,0.0
1486366,1458741081999,0,160,196,16,28,0.8,0.0
1486381,1458741343309,0,169,198,17,28,2.4,0.6
1486397,1458741604295,0,161,200,16,28,1.1,0.2
1486413,1458741864747,0,159,198,17,28,2.5,0.5
1486429,1458742124919,0,157,196,16,28,2.1,0.3
1486444,1458742391748,0,157,195,16,28,1.6,0.2
1486463,1458742651833,0,166,198,16,28,2.3,0.5
1486479,1458742912663,0,173,199,16,28,1.9,0.1
1486495,1458743173284,0,162,196,16,28,1.1,0.1
1486510,1458743433406,0,166,196,17,28,3.0,0.1
1486527,1458743693889,0,161,190,16,28,4.4,0.6
1486543,1458743954533,0,153,189,16,28,2.6,0.6
1486558,1458744214479,0,169,190,16,28,2.0,0.2
1486572,1458744474293,0,168,193,17,28,3.3,0.4
1486589,1458744739625,0,167,196,16,28,2.2,0.2
1486604,1458744999709,0,161,194,16,28,2.1,0.4
1486621,1458745260271,0,159,194,16,28,1.8,0.1
1486636,1458745520830,0,166,184,16,28,5.0,0.5
1486653,1458745781727,0,157,175,16,28,2.6,0.3
1486669,1458746041929,0,167,175,16,28,3.4,0.5
1486685,1458746301570,0,167,173,16,28,3.3,0.9
1486700,1458746562144,0,174,173,16,28,2.3,0.4
1486716,1458746822252,0,163,171,15,28,2.8,0.9
1486733,1458747082748,0,160,172,15,29,1.4,0.0
1486749,1458747342691,0,162,174,16,28,3.1,0.4
1486765,1458747603901,0,163,173,16,28,1.7,0.0
1486781,1458747864152,0,165,173,15,28,1.6,0.0
1486795,1458748125125,0,163,174,16,28,3.6,0.6
1486809,1458748385708,0,163,173,16,28,1.9,0.2
1486824,1458748646508,0,159,173,15,28,1.5,0.0
1486838,1458748906489,0,160,173,16,28,2.0,0.1
1486851,1458749166588,0,155,175,16,28,2.8,0.2
1486867,1458749427240,0,167,175,16,28,1.7,0.1
1486878,1458749688601,0,167,174,16,28,1.8,0.5
1486893,1458749948491,0,163,173,16,28,2.5,0.3
1486908,1458750209427,1,157,174,16,28,1.6,0.2
1486922,1458750471000,0,163,173,16,29,2.0,0.3
1486935,1458750731187,0,158,173,16,29,2.7,0.2
1486948,1458750991437,0,156,172,16,28,2.0,0.2
1486963,1458751254755,0,165,172,16,28,2.7,0.7
1486977,1458751519991,0,162,172,16,28,1.5,0.4
1486991,1458751780387,0,165,173,16,29,0.9,0.0
1487006,1458752041668,0,159,172,16,29,1.2,0.2
1487019,1458752302386,0,160,173,16,28,3.5,0.8
1487033,1458752562463,0,162,172,16,28,1.7,0.1
1487047,1458752823220,0,153,173,16,28,1.9,0.1
1487062,1458753083328,0,160,172,16,28,1.5,0.1
1487090,1458753595458,0,161,173,16,28,1.4,0.1
1487103,1458753855567,0,161,172,16,28,2.6,0.5
1487120,1458754117150,0,160,172,16,28,4.1,0.6
1487133,1458754377217,0,160,172,16,28,1.9,0.1
1487146,1458754637000,0,155,174,16,29,1.7,0.0
1487161,1458754898661,0,163,173,16,28,2.5,0.4
1487173,1458755159114,0,162,174,16,29,2.3,0.4
1487190,1458755419461,0,162,173,16,28,2.4,0.4
1487204,1458755680140,0,163,172,16,29,1.9,0.1
1487219,1458755940552,0,155,173,16,28,2.8,0.4
1487234,1458756201047,0,165,173,16,28,2.6,0.6
1487250,1458756462286,0,163,175,16,29,1.8,0.3
1487265,1458756724043,0,167,174,16,29,2.1,0.1
1487278,1458756983991,0,164,174,16,28,0.8,0.2
1487292,1458757245596,0,165,173,16,28,1.9,0.4
1487307,1458757505888,0,162,173,16,28,1.5,0.2
1487320,1458757766298,0,162,174,16,28,2.0,0.0
1487334,1458758026784,0,161,174,16,29,1.6,0.1
1487348,1458758287007,0,164,173,16,28,2.2,0.2
1487363,1458758547615,0,163,173,16,29,1.7,0.3
1487378,1458758808057,0,160,174,16,28,1.8,0.5
1487389,1458759068538,0,161,173,16,28,0.3,0.0
1487403,1458759328765,1,165,173,16,28,1.7,0.3
1487417,1458759589287,0,170,173,16,28,2.1,0.4
1487433,1458759849308,0,157,173,16,28,2.2,0.3
1487447,1458760109564,0,167,173,16,28,3.0,0.7
1487460,1458760370885,0,160,172,16,28,2.5,0.2
1487474,1458760630882,0,175,173,16,28,2.6,0.3
1487487,1458760890852,0,163,174,16,28,1.6,0.4
1487504,1458761151725,0,159,174,16,28,1.6,0.4
1487518,1458761411759,0,162,173,16,29,1.8,0.2
1487531,1458761671815,0,167,174,16,28,2.4,0.5
1487546,1458761931873,0,163,173,16,28,2.6,0.4
1487557,1458762191760,0,166,174,16,28,2.2,0.3
1487574,1458762452152,0,159,173,16,28,1.4,0.3
1487591,1458762712343,0,173,175,16,28,1.7,0.1
1487603,1458762972283,0,167,174,16,28,1.6,0.1
1487620,1458763232815,0,167,173,16,28,3.1,0.6
1487633,1458763493306,0,165,173,16,28,2.1,0.2
1487651,1458763754123,0,156,176,16,28,2.3,0.5
1487668,1458764014507,0,164,174,16,28,1.5,0.4
1487680,1458764274622,0,159,174,16,28,1.8,0.3
1487698,1458764534470,0,158,175,16,28,1.6,0.4
1487712,1458764795270,0,164,174,16,28,1.8,0.0
1487726,1458765055728,0,163,174,16,28,1.0,0.1
1487742,1458765316132,0,167,174,16,28,1.6,0.2
1487756,1458765576631,0,155,174,16,28,1.3,0.3
1487771,1458765836727,0,158,176,16,28,1.5,0.1
1487788,1458766096711,0,157,176,16,28,1.1,0.1
1487803,1458766356662,0,167,177,16,28,1.6,0.2
1487822,1458766616516,0,172,177,16,28,1.9,0.2
1487836,1458766877344,0,161,178,16,28,2.0,0.5
1487851,1458767137232,0,164,177,16,28,1.0,0.0
1487864,1458767397341,0,161,178,16,28,2.6,0.2
1487879,1458767657338,0,165,181,16,28,1.4,0.1
1487895,1458767917527,0,166,183,16,28,3.6,0.6
1487906,1458768178055,0,157,189,16,28,1.4,0.1
1487920,1458768438349,0,155,185,15,28,1.1,0.1
1487934,1458768698701,0,157,189,16,28,1.7,0.3
1487950,1458768958845,0,160,196,16,28,1.5,0.2
1487967,1458769218673,0,165,196,16,28,1.9,0.3
1487981,1458769478727,0,175,184,16,28,1.9,0.3
1487996,1458769738943,0,155,185,16,28,2.6,0.4
1488013,1458769999488,0,169,187,16,28,1.5,0.3
1488028,1458770260016,0,162,188,16,28,2.5,0.4
1488043,1458770521310,0,157,189,16,28,1.9,0.3
1488057,1458770781676,0,161,192,15,28,1.4,0.1
1488074,1458771042165,0,153,190,16,28,1.4,0.2
1488092,1458771302923,0,161,198,16,28,2.4,0.2
1488105,1458771562917,0,162,190,16,28,2.5,0.3
1488120,1458771822747,0,159,194,16,28,1.5,0.1
1488134,1458772083946,0,163,200,16,28,1.1,0.0
1488152,1458772344045,0,160,198,16,28,1.5,0.5
1488169,1458772604038,0,161,197,15,28,2.2,0.3
1488183,1458772864214,0,164,196,16,28,1.8,0.3
1488198,1458773123992,0,162,196,15,28,2.2,0.0
1488211,1458773384208,0,164,195,15,28,1.6,0.0
1488227,1458773644025,0,159,197,16,28,1.7,0.4
1488242,1458773903994,0,163,200,16,28,0.5,0.0
1488256,1458774164110,0,166,196,15,28,0.9,0.4
1488273,1458774423874,0,163,200,15,28,1.6,0.3
1488287,1458774684188,0,163,204,15,28,1.3,0.1
1488303,1458774944602,0,169,209,15,28,1.7,0.0
1488320,1458775204942,0,167,201,15,28,1.4,0.0
1488334,1458775465430,0,169,204,16,28,1.1,0.1
1488351,1458775725288,0,160,207,15,28,2.9,0.3
1488366,1458775985161,0,162,205,15,28,1.1,0.2
1488381,1458776245163,0,155,200,16,28,1.1,0.2
1488397,1458776505103,0,169,202,16,28,2.8,0.5
1488410,1458776764904,0,160,205,16,28,3.3,0.6
1488426,1458777025651,0,158,203,16,28,1.2,0.1
1488439,1458777285741,0,155,200,15,28,1.7,0.1
1488454,1458777546264,0,170,205,15,28,1.9,0.4
1488469,1458777806081,0,163,206,15,28,1.4,0.3
1488484,1458778066247,0,163,205,16,28,1.9,0.5
1488501,1458778326203,0,158,208,16,28,0.9,0.0
1488517,1458778586117,0,163,204,15,28,1.0,0.0
1488532,1458778846204,0,160,204,15,28,1.4,0.1
1488548,1458779106599,0,159,202,16,28,1.1,0.0
1488563,1458779366724,0,161,204,15,28,1.7,0.3
1488576,1458779626987,0,161,204,16,28,0.7,0.0
1488589,1458779886724,0,160,205,15,28,2.3,0.4
1488604,1458780146682,0,159,209,15,28,1.0,0.0
1488619,1458780406480,0,162,208,15,28,2.7,0.5
1488633,1458780666348,0,160,206,16,28,0.8,0.0
1488649,1458780926273,0,165,207,15,28,1.6,0.2
1488663,1458781186662,0,168,206,15,28,2.9,0.5
1488678,1458781447204,0,163,203,16,28,1.8,0.2
1488694,1458781707832,0,162,204,15,28,1.5,0.0
1488708,1458781967721,0,160,204,16,28,1.7,0.2
1488724,1458782227869,0,163,202,15,28,2.7,0.4
1488739,1458782487734,0,165,202,14,28,2.2,0.5
1488754,1458782747874,0,165,204,15,28,1.5,0.2
1488768,1458783007988,0,161,205,15,28,1.0,0.1
1488782,1458783268041,0,168,203,16,28,1.6,0.1
1488796,1458783528508,0,161,206,16,28,1.3,0.2
1488809,1458783789057,0,161,202,16,28,1.4,0.1
1488824,1458784048892,0,157,204,16,28,2.2,0.1
1488838,1458784309367,0,164,199,16,28,2.8,0.4
1488849,1458784569938,0,162,196,16,28,0.6,0.1
1488862,1458784830347,0,165,194,16,28,2.1,0.2
1488874,1458785091689,0,163,193,16,28,0.9,0.0
1488884,1458785352175,0,157,192,16,28,3.3,0.6
