id,tsUnix,AN,CO,CO2,NH3,__rssi,pmx,pmy
1464807,1458373213253,0,158,176,16,28,0.9,0.2
1464822,1458373474001,0,167,176,16,28,0.5,0.0
1464842,1458373734431,0,161,176,16,28,1.1,0.2
1464862,1458373995604,0,158,176,16,28,0.4,0.0
1464878,1458374256289,0,156,176,16,28,0.4,0.0
1464897,1458374516690,0,163,176,16,28,0.5,0.0
1464914,1458374776986,0,161,176,16,28,0.3,0.0
1464930,1458375036890,1,159,176,16,28,0.3,0.0
1464945,1458375297056,0,160,176,16,28,1.1,0.3
1464961,1458375557555,0,167,177,16,28,0.7,0.2
1464976,1458375817480,0,161,176,16,28,0.6,0.0
1464995,1458376077616,0,157,176,16,28,1.0,0.2
1465011,1458376338240,0,160,176,16,28,0.9,0.1
1465028,1458376598744,0,158,176,16,29,1.8,0.4
1465047,1458376858725,0,156,176,16,28,1.3,0.3
1465064,1458377119417,0,163,176,16,28,0.5,0.2
1465079,1458377382063,0,163,176,16,28,1.2,0.0
1465096,1458377642058,0,172,177,16,28,0.7,0.0
1465116,1458377902434,0,158,176,17,28,0.9,0.0
1465133,1458378162876,0,167,175,16,28,0.1,0.0
1465151,1458378423196,0,161,176,16,28,0.7,0.1
1465166,1458378684108,0,163,176,16,28,1.8,0.4
1465183,1458378944665,0,163,175,16,28,1.0,0.1
1465199,1458379204847,0,160,174,16,28,0.3,0.0
1465214,1458379465112,0,171,175,16,29,0.3,0.0
1465230,1458379725715,0,160,176,17,28,0.8,0.1
1465246,1458379985804,0,163,175,16,28,1.3,0.3
1465265,1458380245762,0,153,176,16,28,1.1,0.1
1465285,1458380505618,0,160,178,16,28,0.4,0.0
1465302,1458380766062,0,167,175,16,28,1.0,0.0
1465317,1458381026234,0,156,178,17,28,1.1,0.2
1465331,1458381286776,0,163,177,17,28,0.9,0.1
1465349,1458381546771,0,162,175,17,28,1.1,0.2
1465367,1458381807109,0,160,176,17,28,0.8,0.2
1465382,1458382069719,0,164,176,16,28,1.5,0.3
1465400,1458382329906,0,162,176,17,28,1.2,0.0
1465416,1458382590562,0,162,176,16,28,1.2,0.0
1465435,1458382850784,0,166,176,17,28,0.7,0.0
1465452,1458383111461,0,161,176,16,28,1.4,0.3
1465467,1458383372987,0,168,175,16,28,1.1,0.1
1465483,1458383633270,0,151,176,17,28,0.5,0.3
1465499,1458383893251,0,157,177,16,28,1.2,0.0
1465517,1458384153658,0,153,176,16,28,1.3,0.3
1465534,1458384413875,0,169,175,16,28,0.6,0.1
1465551,1458384677227,0,162,176,17,28,0.9,0.1
1465569,1458384937431,0,167,176,16,28,1.9,0.5
1465587,1458385197524,0,161,175,17,28,0.9,0.2
1465603,1458385457685,0,162,175,16,28,0.3,0.1
1465619,1458385718135,0,169,175,17,28,0.3,0.0
1465634,1458385978164,0,157,174,17,28,0.3,0.0
1465650,1458386238804,0,162,175,17,28,1.4,0.2
1465666,1458386498690,0,166,174,16,28,0.9,0.1
1465681,1458386758883,0,163,174,16,28,0.8,0.0
1465697,1458387020084,0,165,174,17,28,0.4,0.1
1465710,1458387280098,0,158,174,16,28,0.9,0.1
1465725,1458387540604,0,169,174,16,28,0.8,0.1
1465741,1458387800843,0,162,174,17,28,1.2,0.3
1465757,1458388060802,0,171,173,17,28,1.3,0.5
1465771,1458388322828,0,161,174,17,28,1.1,0.2
1465784,1458388583178,0,163,176,16,28,1.4,0.2
1465801,1458388844038,0,165,176,17,28,1.4,0.2
1465814,1458389134441,0,155,176,17,28,0.5,0.0
1465830,1458389394923,0,163,176,17,28,0.5,0.1
1465844,1458389655183,0,160,178,17,28,0.7,0.1
1465859,1458389947138,0,166,180,17,28,1.0,0.2
1465875,1458390207786,0,161,180,18,28,1.2,0.3
1465891,1458390468065,0,160,179,18,28,1.0,0.1
1465908,1458390728688,0,159,182,18,28,0.7,0.0
1465927,1458391019365,0,167,184,17,28,2.2,0.3
1465940,1458391281771,0,167,182,18,28,0.9,0.1
1465959,1458391542446,0,157,182,17,29,1.4,0.0
1465975,1458391802940,0,164,180,16,28,1.3,0.1
1465991,1458392063541,0,162,180,16,28,0.7,0.2
1466008,1458392324082,0,162,181,16,28,1.7,0.1
1466020,1458392584649,0,162,181,17,28,0.5,0.0
1466038,1458392845247,0,154,190,16,28,1.8,0.5
1466054,1458393106064,0,172,193,16,28,0.6,0.0
1466066,1458393365981,0,162,201,16,28,0.7,0.0
1466083,1458393626343,0,161,194,17,28,1.1,0.2
1466101,1458393886814,0,168,192,17,28,2.2,0.3
1466116,1458394147105,0,155,187,16,28,1.5,0.2
1466134,1458394407620,0,159,188,16,28,0.9,0.3
1466149,1458394667755,0,159,189,16,28,1.6,0.1
1466166,1458394930818,0,157,189,16,28,1.3,0.0
1466180,1458395191522,0,164,189,16,28,0.9,0.2
1466196,1458395451346,0,161,186,16,28,1.1,0.2
1466211,1458395712078,0,162,190,16,28,0.7,0.2
1466225,1458395972309,0,160,189,16,28,0.3,0.0
1466241,1458396233301,0,156,192,16,28,1.5,0.0
1466256,1458396494149,0,162,193,16,28,1.4,0.2
1466272,1458396754769,0,158,200,16,28,1.8,0.4
1466288,1458397017752,0,172,198,16,28,0.8,0.1
1466305,1458397280966,0,155,193,16,28,0.7,0.1
1466322,1458397541428,0,168,195,16,28,1.4,0.3
1466334,1458397802237,0,165,199,16,28,1.2,0.3
1466348,1458398062807,0,157,198,16,28,0.8,0.2
1466364,1458398324028,0,163,196,16,28,1.6,0.3
1466381,1458398585122,0,163,190,16,28,0.8,0.1
1466397,1458398845086,0,157,194,16,28,2.4,0.5
1466414,1458399105744,0,158,199,16,28,1.7,0.1
1466430,1458399366682,0,160,202,16,28,1.5,0.3
1466446,1458399626751,0,161,204,16,28,1.3,0.1
1466461,1458399887747,0,161,204,16,28,1.5,0.0
1466479,1458400148102,0,168,205,16,28,1.6,0.2
1466495,1458400408678,0,162,209,16,28,1.8,0.2
1466511,1458400668908,0,162,204,16,28,1.0,0.3
1466524,1458400929481,0,167,212,16,28,1.4,0.0
1466536,1458401200045,0,162,213,16,28,1.4,0.0
1466553,1458401460761,0,159,216,16,28,1.5,0.1
1466570,1458401721702,0,160,209,16,28,3.0,0.3
1466581,1458401982310,0,161,208,16,28,1.8,0.0
1466596,1458402243382,0,162,204,16,28,2.2,0.2
1466612,1458402534432,0,164,203,16,28,1.4,0.0
1466629,1458402795912,0,158,221,16,28,1.7,0.2
1466643,1458403056565,0,163,217,16,28,2.5,0.3
1466654,1458403317029,0,163,218,16,28,1.9,0.2
1466671,1458403577802,0,160,224,16,28,0.8,0.0
1466688,1458403839143,0,164,213,16,28,0.3,0.0
1466703,1458404099776,0,159,219,16,29,2.5,0.2
1466718,1458404359853,0,161,219,16,28,2.7,0.3
1466733,1458404620756,0,160,215,17,28,1.4,0.1
1466751,1458404911340,0,157,206,16,28,2.6,0.5
1466767,1458405171672,0,163,180,15,28,1.8,0.2
1466781,1458405432144,0,167,175,14,28,2.5,0.1
1466799,1458405722391,0,160,173,15,28,1.2,0.2
1466814,1458406014046,0,162,174,14,29,1.0,0.0
1466829,1458406277544,0,167,174,15,28,1.0,0.1
1466844,1458406537859,0,157,174,14,28,1.1,0.0
1466858,1458406801531,0,156,175,15,28,1.1,0.3
1466873,1458407062006,0,174,176,15,28,1.5,0.1
1466890,1458407321944,0,171,180,15,28,1.0,0.2
1466906,1458407582726,0,164,179,15,28,2.3,1.1
1466920,1458407843332,0,167,177,15,28,1.2,0.3
1466934,1458408103935,0,157,177,15,28,1.4,0.3
1466951,1458408367170,0,158,178,16,28,0.7,0.2
1466965,1458408627610,0,159,179,15,28,0.6,0.0
1466981,1458408887831,0,163,180,14,28,1.1,0.1
1466994,1458409148322,0,164,180,15,28,1.6,0.2
1467010,1458409408464,0,158,179,15,28,1.4,0.5
1467024,1458409669119,0,163,193,15,28,1.6,0.3
1467038,1458409930554,0,165,199,15,28,1.4,0.1
1467052,1458410191121,0,159,198,15,28,1.4,0.1
1467068,1458410451264,0,167,193,15,29,0.9,0.0
1467083,1458410711334,0,159,184,14,28,1.6,0.5
1467098,1458410971718,0,166,185,15,28,1.1,0.1
1467112,1458411232852,0,163,183,15,28,1.6,0.2
1467127,1458411492828,0,158,188,15,28,1.0,0.0
1467144,1458411753370,0,166,192,14,28,1.9,0.4
1467155,1458412013289,0,164,192,15,28,2.0,0.3
1467168,1458412273316,0,160,196,15,28,1.2,0.2
1467185,1458412533910,0,165,192,15,28,0.2,0.0
1467201,1458412793936,0,160,191,15,28,0.1,0.0
1467216,1458413053942,0,163,191,15,28,1.5,0.3
1467230,1458413313852,0,165,185,15,28,1.3,0.1
1467246,1458413574164,0,167,182,15,28,1.0,0.1
1467261,1458413834364,0,159,180,14,28,0.9,0.3
1467275,1458414095029,0,164,179,14,28,0.6,0.0
1467288,1458414355395,0,162,178,15,28,1.3,0.1
1467303,1458414616679,0,160,176,15,28,0.6,0.0
1467315,1458414877190,0,167,176,14,28,0.6,0.0
1467332,1458415137925,0,158,177,14,28,0.9,0.2
1467344,1458415398427,0,163,179,15,28,1.7,0.0
1467358,1458415658948,0,164,184,15,28,0.8,0.3
1467371,1458415919213,0,163,182,15,28,0.6,0.1
1467383,1458416179720,0,165,181,14,28,1.3,0.2
1467398,1458416439637,0,165,193,15,28,1.1,0.0
1467412,1458416700410,0,162,195,15,28,1.0,0.3
1467424,1458416960459,0,162,191,14,28,0.7,0.1
1467441,1458417250529,0,162,186,14,28,0.4,0.0
1467454,1458417510503,0,169,189,15,28,0.8,0.0
1467465,1458417770973,0,159,193,15,28,0.6,0.1
1467478,1458418031607,0,162,200,15,28,1.3,0.3
1467491,1458418292306,0,162,202,15,28,2.1,0.4
1467505,1458418552904,0,158,202,14,28,1.3,0.3
1467518,1458418813714,0,162,201,15,28,1.9,0.5
1467530,1458419074204,0,161,205,15,28,1.9,0.2
1467544,1458419334914,0,158,201,14,28,0.7,0.0
1467559,1458419595564,0,157,201,15,28,1.5,0.1
1467571,1458419855762,0,160,200,14,28,0.7,0.0
1467584,1458420116061,0,158,205,14,28,0.7,0.0
1467596,1458420376861,0,161,203,14,28,0.8,0.0
1467610,1458420637105,0,163,204,15,28,1.5,0.1
1467623,1458420897572,0,164,207,15,28,0.5,0.0
1467636,1458421158389,0,167,205,14,28,1.7,0.0
1467649,1458421418940,0,162,205,14,28,1.0,0.1
1467663,1458421679566,0,161,205,14,28,0.2,0.0
1467675,1458421939437,0,163,207,15,28,0.9,0.1
1467688,1458422199724,0,163,207,14,28,0.8,0.1
1467703,1458422460244,0,163,210,14,28,0.7,0.0
1467716,1458422720878,0,167,210,15,28,0.6,0.0
1467730,1458422981254,0,165,213,15,28,0.7,0.0
1467741,1458423243100,0,162,208,14,28,0.5,0.0
1467754,1458423503190,0,162,207,15,28,1.4,0.0
1467768,1458423764002,0,161,210,15,28,2.0,0.4
1467782,1458424024101,0,160,209,14,28,1.0,0.0
1467795,1458424284140,0,162,209,14,28,0.7,0.0
1467808,1458424544214,0,161,208,14,28,0.6,0.0
1467820,1458424804310,0,163,207,14,28,1.4,0.2
1467834,1458425064416,0,163,208,14,28,1.4,0.2
1467848,1458425324303,0,160,208,15,28,1.7,0.1
1467862,1458425584312,0,159,211,14,28,1.9,0.3
1467874,1458425844715,0,161,209,14,28,1.1,0.1
1467885,1458426105896,0,165,206,14,28,1.1,0.1
1467901,1458426395816,0,160,209,14,28,0.8,0.0
1467914,1458426655729,0,160,208,15,28,1.1,0.1
1467928,1458426915760,0,156,207,14,28,1.3,0.1
1467941,1458427176006,0,162,209,15,28,1.0,0.0
1467952,1458427436370,0,162,211,14,28,1.1,0.0
1467965,1458427696554,0,155,210,15,28,1.2,0.1
1467977,1458427956502,0,164,209,14,28,1.2,0.1
1467990,1458428216454,0,162,212,14,28,1.0,0.0
1468006,1458428476623,0,156,215,14,28,1.2,0.3
1468019,1458428736792,0,161,213,14,28,3.0,0.4
1468031,1458428997098,0,163,215,14,28,0.5,0.0
1468044,1458429257644,0,159,213,14,28,0.6,0.1
1468057,1458429517920,0,161,213,14,28,1.2,0.2
1468072,1458429777781,0,165,215,14,28,0.6,0.1
1468085,1458430038577,0,161,217,14,28,0.5,0.0
1468098,1458430298687,0,159,213,14,28,0.2,0.0
1468110,1458430558593,0,160,217,14,28,0.8,0.0
1468124,1458430819143,0,159,218,14,28,1.2,0.2
1468137,1458431079823,0,161,222,15,28,0.9,0.0
1468151,1458431340264,0,163,220,14,28,2.2,0.4
1468164,1458431601563,0,165,219,15,28,1.6,0.0
1468177,1458431862492,0,164,218,15,28,2.2,0.6
1468190,1458432123103,0,160,216,14,28,2.0,0.5
1468202,1458432383880,0,160,214,15,28,2.3,0.1
1468215,1458432644100,0,162,214,14,28,1.4,0.2
1468227,1458432904801,0,167,219,14,28,1.1,0.1
1468241,1458433165428,0,160,221,14,28,1.0,0.0
1468255,1458433426262,0,156,220,14,28,1.3,0.0
1468269,1458433687072,0,165,221,15,28,1.6,0.1
1468281,1458433947498,0,161,220,15,28,1.5,0.3
1468295,1458434208248,0,164,223,14,28,2.5,0.4
1468309,1458434468374,0,156,224,14,28,2.0,0.1
1468322,1458434729097,0,161,216,14,28,2.5,0.3
1468335,1458434989875,0,168,222,14,28,1.1,0.2
1468347,1458435250267,0,164,221,16,28,3.1,0.3
1468360,1458435510863,0,160,222,15,28,1.6,0.1
1468373,1458435771272,0,166,222,15,28,2.1,0.3
1468385,1458436032905,0,163,217,14,28,1.5,0.2
1468397,1458436292961,0,162,216,14,28,1.6,0.2
1468407,1458436554450,0,166,217,15,28,2.8,0.2
1468420,1458436815167,0,153,216,14,28,2.4,0.2
1468431,1458437075509,0,157,217,15,28,2.3,0.3
1468441,1458437336245,0,163,216,15,28,1.7,0.3
1468454,1458437596393,0,162,220,15,28,3.2,0.9
1468467,1458437856405,0,156,215,16,28,2.7,0.3
1468478,1458438116402,0,166,212,15,28,1.9,0.1
1468492,1458438376292,0,160,209,15,28,3.1,0.5
1468503,1458438636407,0,162,209,15,28,3.4,0.3
1468516,1458438896902,0,164,209,15,28,4.9,0.6
1468527,1458439162116,0,160,208,16,28,2.1,0.2
1468538,1458439422218,0,157,207,15,28,2.3,0.1
1468551,1458439683199,0,164,205,15,28,2.0,0.3
1468563,1458439943630,0,161,207,15,28,2.5,0.2
1468575,1458440203522,0,159,206,16,28,3.1,0.1
1468586,1458440463533,0,165,203,15,28,3.7,0.8
1468598,1458440724312,0,169,200,15,28,1.3,0.3
1468610,1458440984703,0,166,196,16,28,2.2,0.2
1468622,1458441244869,0,166,194,16,28,1.9,0.5
1468635,1458441505561,0,160,193,16,28,3.7,1.0
1468649,1458441768566,0,164,188,16,28,2.5,0.4
1468664,1458442029390,0,168,187,16,28,3.1,0.4
1468678,1458442289390,0,159,185,16,28,1.8,0.3
1468693,1458442549608,0,170,181,17,28,2.0,0.1
