id,tsUnix,AN,CO,CO2,NH3,__rssi,pmx,pmy
1508921,1459134210835,0,160,180,16,28,1.1,0.3
1508937,1459134470807,0,156,178,16,28,0.9,0.1
1508952,1459134730644,0,165,178,16,28,1.8,0.4
1508966,1459134991095,0,159,176,16,28,0.6,0.2
1508981,1459135252673,0,157,177,16,28,2.2,0.3
1508996,1459135512705,0,159,176,16,29,1.0,0.0
1509013,1459135772724,0,164,175,16,29,1.7,0.3
1509029,1459136032700,0,163,175,16,28,1.0,0.1
1509044,1459136292714,0,159,175,16,29,1.4,0.1
1509057,1459136553292,0,173,173,16,29,1.8,0.3
1509072,1459136813696,0,165,174,16,28,2.1,0.4
1509087,1459137073934,0,165,175,16,28,1.4,0.3
1509101,1459137333923,0,170,174,16,28,3.6,0.8
1509115,1459137594796,0,165,174,16,28,1.9,0.5
1509131,1459137855715,0,161,174,16,29,1.4,0.6
1509146,1459138116556,0,161,175,16,29,2.5,0.3
1509161,1459138377126,0,161,175,16,29,1.3,0.1
1509178,1459138637629,0,160,174,16,29,1.4,0.0
1509195,1459138898017,0,160,174,16,29,3.4,0.6
1509209,1459139158273,0,164,175,16,29,1.4,0.2
1509224,1459139418420,0,164,173,16,29,0.6,0.1
1509241,1459139683402,0,161,174,16,29,1.0,0.0
1509256,1459139943665,0,166,174,16,29,2.0,0.3
1509273,1459140204325,0,159,174,16,29,0.8,0.0
1509287,1459140465347,0,166,173,16,29,1.3,0.2
1509302,1459140725499,0,158,174,16,29,1.8,0.3
1509318,1459140987194,0,158,174,16,29,1.5,0.0
1509332,1459141248578,0,161,173,16,29,1.5,0.3
1509347,1459141508708,0,167,173,16,28,1.9,0.6
1509363,1459141768906,0,160,174,16,29,1.4,0.3
1509381,1459142029573,0,159,175,16,29,1.1,0.3
1509397,1459142290021,0,156,174,16,28,1.1,0.2
1509411,1459142555270,0,166,174,16,29,0.8,0.4
1509427,1459142815329,0,169,174,16,29,0.8,0.0
1509443,1459143076041,0,155,176,16,29,1.0,0.0
1509458,1459143336826,0,159,175,16,28,1.1,0.2
1509475,1459143598585,0,161,174,16,28,1.0,0.0
1509490,1459143859007,0,161,174,16,29,1.6,0.5
1509507,1459144120287,0,157,175,17,29,1.0,0.1
1509524,1459144380800,0,160,174,16,29,1.0,0.2
1509539,1459144640744,0,160,174,16,29,1.5,0.2
1509555,1459144900639,0,161,175,16,29,1.0,0.1
1509569,1459145161626,0,165,175,16,28,0.5,0.1
1509587,1459145422046,0,156,175,16,28,0.3,0.0
1509604,1459145682098,0,165,175,17,28,1.1,0.1
1509616,1459145942101,0,160,174,16,29,1.0,0.0
1509634,1459146202387,0,165,174,16,29,1.9,0.5
1509650,1459146462288,0,169,176,16,29,1.8,0.2
1509665,1459146723261,0,164,175,16,28,1.5,0.1
1509680,1459146983273,1,168,175,16,29,1.0,0.1
1509694,1459147243537,0,161,176,16,28,2.2,0.5
1509710,1459147504255,0,167,174,16,28,1.4,0.3
1509727,1459147764973,0,155,175,16,29,1.1,0.0
1509742,1459148025220,0,158,174,16,28,0.8,0.0
1509758,1459148285856,0,158,174,16,28,1.0,0.1
1509773,1459148546402,0,167,174,16,28,1.3,0.2
1509788,1459148807566,0,162,174,16,28,1.3,0.1
1509804,1459149067898,0,167,175,16,28,1.3,0.0
1509821,1459149328068,0,160,174,16,29,1.4,0.1
1509836,1459149588667,0,161,174,16,29,2.4,0.3
1509851,1459149849303,0,159,175,16,29,1.5,0.0
1509866,1459150109781,0,160,176,16,28,1.1,0.2
1509879,1459150369706,1,167,174,16,29,1.6,0.2
1509889,1459150630221,0,167,174,16,29,1.5,0.4
1509905,1459150891506,0,167,174,14,29,1.1,0.1
1509920,1459151151880,0,158,172,15,29,2.1,0.1
1509936,1459151412420,0,174,173,15,28,2.4,0.4
1509949,1459151672950,0,167,173,15,29,0.9,0.2
1509963,1459151933409,0,163,174,15,29,1.4,0.2
1509979,1459152193486,0,167,173,14,29,1.2,0.0
1509994,1459152454058,0,156,173,15,29,0.1,0.0
1510009,1459152714843,0,158,174,15,29,0.8,0.1
1510025,1459152975020,0,161,174,15,29,1.6,0.2
1510040,1459153235546,0,159,174,15,29,0.9,0.0
1510055,1459153495327,0,164,173,15,28,1.5,0.2
1510070,1459153755328,0,159,173,15,29,1.4,0.3
1510085,1459154016508,0,158,174,16,28,2.2,0.7
1510098,1459154276454,0,174,174,16,28,0.8,0.0
1510115,1459154536228,0,159,174,16,29,1.3,0.0
1510133,1459154796589,0,157,173,16,29,1.2,0.2
1510149,1459155056931,0,161,172,16,28,0.7,0.0
1510162,1459155316845,0,166,173,16,29,1.7,0.6
1510178,1459155576607,0,165,174,15,29,1.5,0.4
1510196,1459155836598,0,167,172,15,29,1.5,0.0
1510211,1459156096722,0,165,172,16,29,2.6,0.3
1510225,1459156356624,0,161,173,15,29,0.7,0.1
1510241,1459156616547,0,159,175,16,28,1.1,0.1
1510257,1459156876523,0,164,174,16,29,1.6,0.3
1510274,1459157136953,0,158,175,16,29,1.1,0.0
1510289,1459157400904,0,167,172,15,29,1.4,0.4
1510302,1459157660686,0,165,173,16,29,1.2,0.3
1510319,1459157920728,0,165,172,16,29,1.0,0.1
1510334,1459158180449,0,159,173,16,29,1.7,0.1
1510350,1459158441654,0,164,172,16,28,0.7,0.0
1510368,1459158701728,0,161,173,16,28,2.0,0.4
1510383,1459158967031,0,167,172,16,29,0.8,0.0
1510398,1459159227496,0,159,172,16,29,1.1,0.1
1510414,1459159487363,0,163,173,16,29,0.3,0.0
1510431,1459159747263,0,163,173,16,29,1.2,0.1
1510448,1459160008330,0,155,172,16,29,1.5,0.1
1510464,1459160268343,0,160,172,15,28,0.7,0.2
1510480,1459160528364,0,167,172,16,29,0.7,0.0
1510495,1459160788945,0,160,172,15,29,1.0,0.0
1510510,1459161049622,0,162,171,15,29,1.1,0.1
1510527,1459161309919,0,168,171,15,28,0.4,0.0
1510544,1459161569969,0,159,171,16,29,1.0,0.0
1510562,1459161829932,0,166,171,15,29,0.9,0.0
1510578,1459162090053,0,160,171,15,29,0.5,0.0
1510592,1459162350233,0,158,171,15,28,0.3,0.0
1510609,1459162610921,0,160,169,15,28,1.2,0.2
1510624,1459162870817,0,162,170,15,29,0.9,0.0
1510641,1459163131404,0,160,171,15,29,1.7,0.2
1510657,1459163391853,0,163,170,15,28,1.3,0.1
1510673,1459163652828,1,158,171,14,28,0.4,0.0
1510690,1459163912927,0,163,173,15,28,0.7,0.0
1510704,1459164172891,0,158,171,15,28,0.7,0.0
1510721,1459164435868,0,157,171,15,28,0.2,0.0
1510739,1459164696366,0,161,170,15,29,1.0,0.1
1510757,1459164956576,0,171,172,15,28,0.3,0.0
1510773,1459165217037,0,165,170,15,28,0.4,0.0
1510788,1459165477609,0,155,171,14,28,0.4,0.0
1510803,1459165741028,0,164,171,15,28,0.7,0.0
1510816,1459166001432,0,169,170,15,29,0.2,0.0
1510832,1459166262613,0,171,171,15,29,0.9,0.1
1510850,1459166523385,0,159,172,15,28,0.9,0.0
1510866,1459166783866,0,169,171,14,29,1.7,0.6
1510882,1459167044333,0,154,170,15,29,0.4,0.0
1510896,1459167305307,0,164,171,15,28,1.1,0.2
1510911,1459167565975,0,165,171,15,28,0.5,0.0
1510927,1459167826205,0,160,173,16,28,0.4,0.0
1510943,1459168087584,0,170,171,16,29,1.3,0.0
1510960,1459168349573,0,153,171,15,29,1.1,0.2
1510974,1459168610112,0,166,171,15,28,1.3,0.1
1510992,1459168870344,0,155,171,15,28,0.6,0.0
1511007,1459169130320,0,164,172,15,28,1.4,0.0
1511022,1459169390728,0,155,171,16,28,0.4,0.1
1511038,1459169650811,0,159,172,15,28,1.3,0.2
1511051,1459169910623,0,161,172,15,28,1.1,0.3
1511069,1459170171870,0,163,172,15,28,0.9,0.0
1511086,1459170431947,0,157,171,15,28,1.0,0.2
1511101,1459170692520,0,166,172,16,28,0.8,0.1
1511117,1459170954404,0,161,172,14,28,1.6,0.2
1511131,1459171214207,0,163,172,15,28,1.3,0.0
1511144,1459171474922,0,160,172,15,29,0.4,0.0
1511160,1459171735390,0,161,173,15,28,0.5,0.0
1511173,1459171996094,0,167,173,15,28,1.2,0.2
1511203,1459172557845,0,164,176,16,28,1.0,0.0
1511213,1459172818546,0,167,175,15,28,1.5,0.3
1511230,1459173078850,0,163,178,15,28,1.2,0.0
1511246,1459173338886,0,156,180,15,28,0.4,0.0
1511260,1459173599363,0,167,180,15,28,1.1,0.3
1511277,1459173859221,0,164,178,16,28,0.2,0.0
1511289,1459174119932,0,163,179,15,28,1.7,0.1
1511304,1459174380600,0,159,181,16,28,2.1,0.4
1511319,1459174641287,0,164,179,16,28,1.3,0.1
1511335,1459174901671,0,156,175,15,29,1.4,0.2
1511351,1459175161898,0,166,173,16,28,1.7,0.1
1511366,1459175421924,0,166,174,16,29,3.4,0.4
1511382,1459175683178,0,157,172,16,29,1.8,0.1
1511398,1459175943081,0,159,172,16,29,1.8,0.1
1511415,1459176204380,0,164,171,16,29,1.7,0.2
1511429,1459176465073,0,157,172,16,29,1.3,0.1
1511443,1459176725683,0,164,172,16,29,1.9,0.3
1511459,1459176986895,0,171,172,16,29,1.6,0.2
1511474,1459177247669,0,159,172,17,29,0.9,0.2
1511489,1459177508000,0,165,172,16,29,1.6,0.1
1511503,1459177769880,0,159,171,16,29,2.6,0.5
1511517,1459178030043,0,167,171,16,28,2.5,0.5
1511534,1459178290677,0,167,171,16,29,3.8,0.7
1511548,1459178550836,0,158,171,16,29,1.0,0.0
