id,tsUnix,AN,CO,CO2,NH3,__rssi,pmx,pmy
1435340,1457838089607,0,159,181,17,31,0.6,0.2
1435353,1457838350319,0,158,181,17,31,0.5,0.0
1435366,1457838611052,0,155,181,17,31,1.0,0.2
1435380,1457838871561,0,162,181,17,31,1.1,0.0
1435393,1457839132892,0,158,182,17,31,0.8,0.3
1435405,1457839394303,0,171,181,17,31,1.2,0.1
1435419,1457839659945,0,160,181,17,31,0.6,0.1
1435432,1457839921786,0,161,180,17,31,0.6,0.1
1435446,1457840213426,0,161,181,17,31,0.4,0.0
1435461,1457840475513,0,168,181,17,31,0.8,0.0
1435476,1457840737165,0,164,182,17,31,0.7,0.2
1435492,1457840998051,0,156,182,17,31,1.4,0.0
1435507,1457841258746,0,167,181,17,31,1.2,0.1
1435520,1457841519529,0,167,182,17,31,0.7,0.0
1435535,1457841780783,0,169,181,18,31,1.0,0.3
1435549,1457842041764,0,165,181,17,31,1.1,0.2
1435564,1457842303937,0,169,180,17,31,0.7,0.0
1435578,1457842564375,0,162,179,17,31,0.1,0.0
1435592,1457842829323,0,163,180,17,31,0.4,0.0
1435606,1457843092670,0,156,179,17,31,1.0,0.2
1435624,1457843353299,0,163,179,17,31,0.8,0.1
1435638,1457843614225,0,161,180,17,31,1.2,0.0
1435652,1457843875129,0,163,180,17,31,1.2,0.3
1435666,1457844139969,0,163,180,17,31,1.3,0.1
1435681,1457844417210,0,160,180,17,31,0.7,0.0
1435697,1457844683868,0,164,181,17,31,0.7,0.1
1435712,1457844951981,0,166,181,17,31,0.8,0.0
1435727,1457845212892,0,159,181,17,31,1.9,0.0
1435742,1457845474126,0,157,180,18,31,0.8,0.1
1435758,1457845734876,0,163,180,17,31,0.7,0.0
1435770,1457845996403,0,162,180,17,31,0.2,0.0
1435783,1457846257688,0,164,182,17,31,0.7,0.0
1435800,1457846518181,0,170,181,17,31,1.5,0.2
1435814,1457846780429,0,163,181,17,31,0.7,0.0
1435831,1457847041114,0,159,182,17,31,1.6,0.0
1435844,1457847302323,0,160,181,17,31,0.8,0.1
1435860,1457847562803,0,162,182,18,31,0.3,0.0
1435875,1457847823186,0,161,183,17,31,0.5,0.0
1435889,1457848084044,0,161,182,17,31,0.4,0.0
1435905,1457848345084,0,157,184,18,31,0.4,0.0
1435922,1457848605794,0,167,183,17,31,1.8,0.1
1435935,1457848866938,0,157,182,17,31,0.2,0.0
1435951,1457849127839,0,158,183,18,31,0.8,0.1
1435964,1457849389335,0,163,183,18,31,0.9,0.0
1435981,1457849653114,0,158,182,17,31,0.9,0.2
1435996,1457849914452,0,165,182,17,31,1.1,0.0
1436009,1457850175703,0,165,182,18,31,0.7,0.0
1436026,1457850436706,0,160,183,17,31,1.1,0.2
1436041,1457850699118,0,166,183,18,31,0.4,0.0
1436055,1457850959926,0,163,183,18,31,1.0,0.0
1436071,1457851220925,0,162,182,18,31,2.0,0.2
1436083,1457851481374,0,160,183,17,31,0.9,0.0
1436100,1457851743107,0,165,182,18,31,0.7,0.0
1436115,1457852005065,0,159,182,17,31,0.9,0.1
1436131,1457852266284,0,155,182,18,31,1.0,0.0
1436145,1457852529403,0,159,183,17,31,1.0,0.1
1436161,1457852790809,0,171,182,18,31,0.6,0.0
1436176,1457853051424,0,171,181,18,31,0.9,0.2
1436191,1457853313844,0,156,181,17,31,1.3,0.2
1436205,1457853574748,0,162,184,18,31,1.2,0.1
1436220,1457853837400,0,167,183,18,31,1.1,0.1
1436234,1457854099493,0,162,184,18,31,0.2,0.0
1436249,1457854359848,0,161,183,18,31,0.5,0.0
1436265,1457854620361,0,165,183,17,31,1.2,0.0
1436278,1457854880770,0,160,184,18,31,2.0,0.5
1436292,1457855141426,0,158,185,18,31,0.2,0.0
1436306,1457855402012,0,160,183,18,31,1.7,0.0
1436320,1457855663252,0,159,183,17,31,0.2,0.0
1436333,1457855923944,0,159,182,18,31,1.6,0.7
1436349,1457856184650,0,165,182,18,31,0.7,0.3
