id,tsUnix,AN,CO,CO2,NH3,__rssi,pmx,pmy
1491113,1458822521343,0,159,175,15,28,1.3,0.3
1491128,1458822781906,0,164,174,16,28,1.3,0.3
1491145,1458823042367,0,163,173,16,28,1.9,0.8
1491162,1458823302213,0,164,173,16,28,1.3,0.0
1491177,1458823562756,0,167,174,16,28,1.0,0.1
1491196,1458823823336,0,161,173,15,28,2.4,0.5
1491213,1458824083972,0,163,174,16,28,1.0,0.1
1491230,1458824344838,0,165,175,15,28,1.0,0.3
1491249,1458824605135,0,157,175,16,28,1.1,0.0
1491268,1458824865591,0,163,174,16,28,1.7,0.3
1491285,1458825126347,0,161,174,16,28,3.0,0.8
1491301,1458825392707,0,163,176,15,28,1.8,0.4
1491320,1458825652812,0,159,175,16,28,2.3,0.2
1491339,1458825918247,0,153,178,16,28,2.8,0.3
1491370,1458826451002,0,163,178,16,28,1.0,0.1
1491388,1458826711126,0,167,179,16,28,3.4,0.8
1491404,1458826971672,0,164,178,16,28,1.5,0.0
1491420,1458827237658,0,162,180,16,28,1.2,0.2
1491437,1458827499262,0,161,179,16,28,2.6,0.7
1491453,1458827762732,0,166,181,16,28,2.2,0.3
1491470,1458828026857,0,156,181,15,28,1.8,0.1
1491487,1458828288147,0,163,180,15,28,3.2,0.4
1491504,1458828548716,0,152,180,16,28,2.0,0.3
1491524,1458828838959,0,163,176,16,28,3.2,0.7
1491538,1458829098863,0,169,175,16,28,2.5,0.2
1491555,1458829360987,0,158,175,15,28,1.7,0.1
1491572,1458829625475,0,164,175,15,28,2.7,0.3
1491587,1458829888599,0,163,173,15,28,1.5,0.2
1491607,1458830149963,0,166,172,16,28,1.8,0.1
1491624,1458830411819,0,168,172,15,28,2.2,0.4
1491640,1458830673145,0,160,172,15,29,2.5,0.3
1491655,1458830933787,0,165,172,15,28,2.1,0.6
1491669,1458831197349,0,167,174,16,28,2.3,0.3
1491686,1458831457999,0,167,172,15,28,1.8,0.3
1491706,1458831724120,0,162,172,15,28,1.3,0.2
1491722,1458831985811,0,159,172,15,29,1.8,0.2
1491741,1458832246407,0,162,172,15,29,2.3,0.5
1491758,1458832507325,0,167,171,15,28,1.8,0.2
1491774,1458832768520,2,160,171,15,29,2.0,0.1
1491793,1458833029029,0,163,171,15,28,1.8,0.2
1491808,1458833290723,0,163,172,15,28,1.0,0.0
1491828,1458833551677,0,164,171,15,28,2.7,0.3
1491846,1458833813754,0,162,172,15,28,0.7,0.0
1491860,1458834075567,0,157,173,15,28,1.3,0.0
1491877,1458834338617,0,162,173,16,28,2.9,0.3
1491894,1458834598639,0,164,173,15,28,2.4,0.6
1491908,1458834860267,0,165,174,15,28,2.9,0.4
1491925,1458835121609,0,160,173,15,28,2.7,0.5
1491940,1458835382899,0,166,173,15,28,2.3,0.4
1491956,1458835643419,0,165,173,15,28,1.4,0.2
1491972,1458835903596,0,156,173,15,28,2.1,0.2
1491991,1458836164096,0,166,173,15,28,2.3,0.7
1492007,1458836425601,0,165,173,16,28,2.2,0.4
1492026,1458836686127,0,162,174,16,28,2.8,0.5
1492043,1458836946285,0,166,173,16,28,2.9,0.6
1492059,1458837206952,0,160,174,16,28,1.9,0.0
1492075,1458837467813,0,167,173,16,28,3.9,0.5
1492089,1458837728726,0,163,173,16,28,2.1,0.5
1492107,1458837990169,0,164,173,16,28,1.9,0.1
1492123,1458838250723,0,161,173,16,28,1.7,0.3
1492142,1458838510952,0,157,173,16,28,3.0,0.6
1492158,1458838773338,0,161,173,16,29,2.3,0.3
1492174,1458839034258,0,160,172,16,28,2.8,0.5
1492193,1458839295015,0,160,173,16,28,1.2,0.3
1492210,1458839555681,0,158,173,16,29,2.1,0.5
1492224,1458839817651,0,159,173,16,28,3.6,0.7
1492241,1458840082825,0,160,172,16,29,2.7,0.8
1492255,1458840344226,0,163,174,16,28,2.4,0.8
1492273,1458840608901,0,170,173,16,29,2.5,0.5
1492290,1458840870695,0,158,173,16,29,1.4,0.5
1492304,1458841131040,0,170,173,16,28,1.2,0.0
1492322,1458841391507,0,160,174,16,28,0.9,0.1
1492337,1458841651281,0,161,173,16,29,2.0,0.0
1492353,1458841912462,0,165,173,16,28,2.3,0.5
1492368,1458842172491,0,163,175,16,28,1.5,0.2
1492381,1458842433349,0,164,173,16,28,2.1,0.4
1492396,1458842694143,0,158,174,16,28,2.8,0.7
1492413,1458842954596,0,158,172,16,28,1.4,0.2
1492429,1458843214639,0,165,174,16,28,2.2,0.3
1492445,1458843475547,0,153,174,16,28,1.9,0.3
1492459,1458843736055,0,165,172,16,28,3.1,0.6
1492474,1458843996365,0,163,173,16,28,2.8,0.4
1492489,1458844257150,0,166,172,16,28,0.7,0.0
1492504,1458844518234,0,165,174,16,28,2.5,0.4
1492522,1458844778799,0,158,173,16,28,0.9,0.2
1492537,1458845038586,0,165,173,16,28,1.3,0.1
1492555,1458845299143,0,162,173,16,28,0.9,0.0
1492569,1458845559280,0,160,173,16,28,1.7,0.4
1492585,1458845819204,0,162,173,16,28,0.9,0.1
1492600,1458846079972,0,157,174,16,28,2.0,0.1
1492615,1458846341426,0,163,173,16,28,1.2,0.1
1492631,1458846601650,0,156,173,16,28,4.1,0.5
1492645,1458846861792,0,159,173,16,28,2.3,0.1
1492662,1458847121883,0,161,174,16,28,0.9,0.3
1492676,1458847382180,0,155,176,16,28,1.5,0.1
1492693,1458847642309,0,168,174,16,28,0.9,0.2
1492708,1458847902129,0,163,174,16,28,1.4,0.4
1492722,1458848162141,0,166,174,16,28,2.2,0.6
1492737,1458848422009,0,161,175,16,28,1.8,0.1
1492754,1458848682083,0,161,178,16,28,2.6,0.4
1492766,1458848943698,0,158,179,16,28,1.3,99.0
1492782,1458849203716,0,165,177,16,28,3.6,0.6
1492795,1458849463970,0,160,178,16,28,3.1,0.6
1492811,1458849724070,0,161,176,16,28,2.3,0.5
1492829,1458849984026,0,163,176,16,28,1.4,0.2
1492843,1458850244008,0,169,175,16,28,1.4,0.1
1492859,1458850503885,0,163,173,16,28,1.2,0.2
1492872,1458850764335,0,160,173,16,28,1.7,0.0
1492889,1458851024710,0,163,174,15,28,1.7,0.2
1492904,1458851285775,0,157,176,16,28,1.7,0.3
1492916,1458851546195,0,166,174,16,28,2.0,0.3
1492933,1458851806445,0,167,173,16,28,1.2,0.2
1492950,1458852068030,0,157,173,16,28,1.4,0.2
1492963,1458852327826,0,160,173,16,28,1.3,0.3
1492980,1458852587734,0,156,174,15,28,1.4,0.1
1492994,1458852847711,0,159,175,16,28,1.0,0.1
1493010,1458853107977,0,155,174,16,28,2.6,0.4
1493027,1458853368441,0,161,175,16,28,2.5,0.4
1493040,1458853628813,0,162,175,16,29,2.2,0.2
1493056,1458853888869,0,154,175,16,28,2.9,0.3
1493069,1458854149733,0,169,175,16,28,3.2,0.6
1493085,1458854411030,0,169,175,16,28,1.4,0.2
1493101,1458854672105,0,167,175,15,28,0.7,0.1
1493118,1458854931923,0,160,175,16,28,1.2,0.4
1493134,1458855193130,0,158,174,16,28,1.6,0.2
1493149,1458855453285,0,165,175,16,28,2.6,0.4
1493162,1458855713235,0,160,176,16,28,2.2,0.3
1493178,1458855973303,0,156,178,16,28,3.3,0.5
1493191,1458856233207,0,162,180,16,28,1.7,0.0
1493207,1458856493151,0,175,180,16,28,2.7,0.2
1493223,1458856753741,0,163,179,16,28,2.6,0.0
1493239,1458857014181,0,160,179,16,28,2.0,0.5
1493256,1458857274064,0,159,181,16,28,1.1,0.2
1493269,1458857534757,0,162,184,16,28,1.5,0.1
1493285,1458857794788,0,164,185,16,28,1.6,0.1
1493300,1458858054884,0,164,188,16,28,2.0,0.1
1493317,1458858315051,0,161,184,16,28,1.7,0.2
1493332,1458858575733,0,157,183,16,28,1.8,0.2
1493347,1458858836205,0,160,183,16,28,2.0,0.2
1493364,1458859097544,0,166,185,16,28,1.5,0.0
1493378,1458859357388,0,157,190,16,28,1.1,0.0
1493391,1458859617704,0,157,191,16,28,2.4,0.3
1493407,1458859877583,0,164,187,15,28,2.1,0.3
1493422,1458860138899,0,162,188,16,29,2.7,0.5
1493438,1458860399266,0,158,187,15,28,1.5,0.1
1493453,1458860659075,0,159,184,16,28,2.8,0.3
1493468,1458860919667,0,161,182,16,28,2.4,0.3
1493486,1458861179673,0,165,182,16,28,2.0,0.2
1493500,1458861439708,0,165,185,14,28,1.5,0.2
1493514,1458861699421,0,158,185,16,28,3.0,0.3
1493529,1458861959443,0,158,188,16,28,1.7,0.0
1493545,1458862220712,0,153,187,15,28,1.7,0.2
1493562,1458862482215,0,160,190,16,28,1.3,0.1
1493576,1458862742359,0,161,186,16,28,1.1,0.0
1493593,1458863003126,0,160,186,16,28,2.1,0.1
1493608,1458863263581,0,164,187,15,28,1.9,0.1
1493623,1458863523623,0,163,186,16,28,2.5,0.5
1493638,1458863785186,0,171,187,16,28,1.6,0.0
1493650,1458864045854,0,163,188,15,28,0.6,0.1
1493668,1458864306347,0,160,191,16,29,0.9,0.1
1493685,1458864566642,0,165,192,15,28,1.7,0.2
1493699,1458864826728,0,156,192,15,28,0.7,0.0
1493716,1458865086561,0,160,202,16,28,1.2,0.0
1493730,1458865347975,0,161,194,15,28,1.7,0.2
1493745,1458865608954,0,156,196,15,28,2.1,0.2
1493762,1458865898879,0,175,204,15,28,1.8,0.2
1493777,1458866159732,0,158,204,14,28,1.5,0.1
1493793,1458866420415,0,156,201,15,28,2.5,0.4
1493808,1458866680643,0,161,209,14,28,1.2,0.0
1493821,1458866941968,0,160,198,15,28,1.3,0.2
1493838,1458867202939,0,166,196,15,28,2.0,0.4
1493852,1458867464605,0,157,200,15,28,0.7,0.0
1493869,1458867725773,0,156,200,14,29,2.3,0.2
1493884,1458867985770,0,158,199,15,28,1.5,0.0
1493898,1458868247438,0,161,203,15,29,3.1,0.6
1493912,1458868509538,0,159,208,14,29,2.8,0.2
1493925,1458868770397,0,161,203,15,28,1.7,0.2
1493941,1458869032733,0,166,204,15,29,1.2,0.2
1493956,1458869293412,0,155,206,15,28,2.3,0.4
1493972,1458869553992,0,165,203,15,28,1.9,0.4
1493987,1458869814559,0,159,197,15,28,1.4,0.3
1494004,1458870075892,0,166,194,15,28,0.8,0.1
1494020,1458870335827,0,168,199,15,28,0.8,0.0
1494035,1458870600299,0,169,199,16,28,1.7,0.1
1494049,1458870860811,0,158,195,16,28,0.9,0.0
1494065,1458871121459,0,161,191,16,28,0.7,0.0
1494079,1458871381494,0,163,187,17,28,1.6,0.0
1494094,1458871643140,0,165,185,16,28,2.5,0.2
1494109,1458871902971,0,163,183,16,28,2.9,0.3
1494124,1458872163648,0,156,178,16,29,1.4,0.0
1494141,1458872424179,0,160,177,16,28,2.8,0.0
1494154,1458872684308,0,165,178,16,29,2.2,0.3
1494171,1458872944802,0,161,177,16,29,2.9,0.3
1494188,1458873205133,0,160,176,16,29,1.3,0.0
1494202,1458873465891,0,161,177,16,28,1.3,0.2
1494221,1458873726213,0,158,176,16,28,1.9,0.3
1494235,1458873987214,0,163,176,16,28,2.1,0.2
1494252,1458874247407,0,162,175,16,29,1.7,0.6
1494273,1458874512685,1,165,176,16,28,1.8,0.2
1494288,1458874772847,0,164,175,16,29,2.5,0.3
