id,tsUnix,AN,CO,CO2,NH3,__rssi,pmx,pmy
1514577,1459232284613,0,167,175,16,29,1.3,0.1
1514593,1459232549968,0,166,175,16,29,0.7,0.0
1514610,1459232809978,0,164,176,16,29,1.0,0.1
1514624,1459233070166,0,163,176,16,28,1.9,0.2
1514641,1459233330408,0,160,175,16,29,0.8,0.0
1514658,1459233590364,0,159,175,16,29,1.5,0.2
1514673,1459233850492,0,165,175,16,29,1.3,0.1
1514690,1459234111081,0,163,176,16,29,0.6,0.0
1514708,1459234371116,1,166,175,16,29,0.6,0.3
1514726,1459234631761,0,156,175,16,29,1.6,0.3
1514744,1459234891982,0,161,176,16,28,1.1,0.0
1514760,1459235152051,0,156,175,16,29,1.5,0.2
1514777,1459235413502,0,159,175,16,29,0.9,0.0
1514796,1459235673595,0,168,176,16,29,1.9,0.3
1514812,1459235934093,0,167,176,16,28,1.9,0.3
1514828,1459236194486,0,162,175,16,29,1.4,0.0
1514841,1459236455021,0,162,175,16,28,1.0,0.0
1514859,1459236714938,0,158,174,15,29,2.4,0.3
1514879,1459236975025,0,163,173,15,28,2.7,0.3
1514896,1459237235488,0,161,173,16,28,3.3,0.5
1514914,1459237495663,0,157,173,16,29,1.0,0.0
1514932,1459237755942,0,160,173,16,29,1.8,0.5
1514947,1459238016096,0,155,174,16,29,1.3,0.4
1514964,1459238276467,0,167,174,16,28,1.3,0.2
1514980,1459238536786,0,160,173,15,28,2.0,0.4
1514996,1459238797406,0,157,174,16,28,2.1,0.4
1515013,1459239058098,0,158,174,16,28,1.3,0.2
1515032,1459239320480,0,165,174,16,28,1.0,0.0
1515049,1459239580456,0,161,173,16,29,0.9,0.0
1515063,1459239845717,0,159,173,16,29,1.3,0.1
1515079,1459240106657,0,163,173,16,29,1.6,0.3
1515097,1459240366605,0,167,174,16,28,1.5,0.3
1515111,1459240626744,0,161,173,16,28,1.0,0.1
1515131,1459240887499,0,167,173,16,28,2.4,0.2
1515146,1459241148126,0,167,173,16,29,1.4,0.0
1515162,1459241408202,0,167,173,16,29,0.3,0.0
1515179,1459241668978,0,163,173,16,29,0.7,0.1
1515195,1459241929234,0,170,174,16,28,1.2,0.2
1515212,1459242189663,0,166,174,16,28,2.9,0.3
1515227,1459242449741,0,162,173,16,28,2.3,0.2
1515246,1459242710019,0,158,172,16,29,1.3,0.2
1515263,1459242970229,0,175,173,16,28,0.9,0.1
1515278,1459243230132,0,162,172,16,28,1.1,0.3
1515296,1459243490880,0,161,172,16,29,0.9,0.0
1515312,1459243751039,0,165,173,16,29,0.4,0.0
1515330,1459244012847,0,164,172,16,28,1.1,0.2
1515347,1459244272719,0,163,173,16,29,0.5,0.0
1515363,1459244533912,0,160,172,16,28,1.0,0.0
1515382,1459244794182,0,172,172,15,29,1.8,0.5
1515399,1459245054193,0,161,172,16,29,1.0,0.0
1515413,1459245314253,0,151,173,16,28,1.9,0.2
1515429,1459245574716,0,166,172,16,29,0.9,0.0
1515444,1459245834805,0,170,171,16,28,1.2,0.5
1515463,1459246095580,0,159,171,16,29,0.3,0.0
1515478,1459246355944,0,172,171,16,29,1.9,0.3
1515491,1459246616025,1,169,172,16,28,0.8,0.2
1515510,1459246876695,0,162,173,16,29,0.9,0.0
1515524,1459247137004,0,164,172,16,28,0.9,0.0
1515543,1459247397097,0,160,172,16,28,1.1,0.0
1515559,1459247657206,0,166,172,16,29,0.7,0.1
1515574,1459247917294,0,166,172,16,29,1.4,0.4
1515590,1459248178082,1,156,172,16,29,1.8,0.2
1515605,1459248438713,0,161,172,16,29,2.6,0.5
1515622,1459248699433,0,167,171,16,29,1.1,0.2
1515638,1459248959838,0,164,171,16,29,1.2,0.1
1515652,1459249220260,0,162,171,16,29,0.2,0.0
1515666,1459249490456,0,156,172,16,29,0.8,0.2
1515679,1459249751120,0,161,172,16,29,1.2,0.1
1515695,1459250011581,0,162,172,15,29,1.0,0.0
1515710,1459250272165,0,166,171,16,29,0.8,0.1
1515724,1459250532147,0,161,171,16,29,0.8,0.0
1515744,1459250793670,0,154,171,16,29,0.7,0.0
1515759,1459251054876,0,161,171,16,29,0.6,0.1
1515773,1459251315016,0,155,171,16,29,1.2,0.4
1515788,1459251574925,0,167,171,15,29,0.6,0.0
1515803,1459251835967,0,161,171,16,29,0.7,0.1
1515819,1459252096635,0,168,172,16,29,1.4,0.1
1515837,1459252357182,0,165,171,16,29,0.4,0.0
1515853,1459252617860,0,157,170,15,29,0.6,0.1
1515870,1459252879280,0,163,171,15,29,0.5,0.0
1515889,1459253140761,0,164,171,16,29,0.7,0.1
1515906,1459253400838,0,163,171,16,29,0.6,0.0
1515923,1459253662034,0,164,171,16,29,0.8,0.2
1515939,1459253922623,0,160,172,16,29,0.6,0.0
1515958,1459254183414,0,157,171,16,29,0.1,0.0
1515974,1459254443872,0,165,172,16,29,1.0,0.3
1515988,1459254705128,0,160,171,16,29,1.4,0.2
1516003,1459254965882,0,157,171,16,29,0.7,0.0
1516020,1459255225816,0,162,172,16,29,1.3,0.2
1516040,1459255491140,0,159,172,15,29,1.7,0.3
1516057,1459255751366,0,162,173,16,28,0.7,0.0
1516073,1459256013297,0,166,172,15,28,0.7,0.2
1516090,1459256274074,0,160,172,16,28,1.7,0.3
1516108,1459256564420,0,171,172,16,29,1.2,0.1
1516126,1459256824904,0,159,172,16,29,1.5,0.2
1516142,1459257085456,0,165,172,15,29,1.8,0.4
1516159,1459257345727,0,155,174,16,28,2.2,0.5
1516177,1459257606139,0,158,173,16,28,2.2,0.5
1516193,1459257867905,0,161,174,16,28,1.5,0.3
1516211,1459258127583,0,163,172,16,29,1.2,0.2
1516224,1459258388007,0,168,172,16,29,2.1,0.1
1516241,1459258648670,0,165,176,16,28,1.0,0.3
1516260,1459258909488,0,163,175,16,28,1.2,0.1
1516276,1459259171090,0,163,175,16,28,1.9,0.2
1516295,1459259431676,0,158,181,16,28,1.4,0.1
1516312,1459259691710,0,153,186,16,28,1.5,0.0
1516332,1459259952711,0,164,181,16,28,1.3,0.2
1516349,1459260213441,0,161,178,16,28,2.5,0.7
1516366,1459260474769,0,157,177,15,28,1.0,0.0
1516381,1459260738483,0,166,174,16,29,1.5,0.2
1516395,1459260998691,0,161,174,16,29,1.5,0.3
1516412,1459261260256,0,157,175,16,29,2.4,0.5
1516428,1459261522125,0,155,174,16,29,1.7,0.2
1516444,1459261782021,0,163,174,15,29,1.2,0.0
1516463,1459262042569,0,163,172,15,29,1.3,0.3
1516481,1459262302669,0,162,173,15,29,2.3,0.5
1516497,1459262563440,0,169,172,16,29,0.6,0.0
1516514,1459262824014,0,160,172,15,29,1.6,0.4
1516529,1459263084760,0,157,171,15,28,2.3,0.5
1516549,1459263345744,0,160,173,16,28,2.1,0.1
1516564,1459263605719,0,171,171,15,28,1.6,0.0
1516578,1459263865817,0,163,172,15,29,1.6,0.1
1516594,1459264126060,0,159,171,16,29,1.8,0.4
1516608,1459264386797,0,162,172,15,28,1.5,0.2
1516624,1459264647193,0,163,173,15,29,1.1,0.0
1516638,1459264910264,0,161,172,15,28,1.9,0.4
1516651,1459265170742,0,163,171,16,29,2.1,0.3
1516668,1459265431379,0,164,172,15,29,1.3,0.3
1516683,1459265721829,0,167,171,16,29,2.4,0.6
1516696,1459265982252,0,163,173,16,29,1.9,0.1
1516711,1459266242544,0,173,172,16,29,1.7,0.1
1516725,1459266503025,0,160,172,16,29,1.3,0.2
1516741,1459266763546,0,163,173,16,29,3.5,0.6
1516756,1459267023499,0,162,173,16,29,2.1,0.3
1516774,1459267313623,0,162,172,16,29,2.2,0.0
1516789,1459267574426,0,159,173,16,29,2.5,0.3
1516804,1459267834914,0,163,172,16,29,2.0,0.2
1516819,1459268095721,0,158,173,16,29,2.6,0.5
1516836,1459268356197,0,167,174,16,29,2.0,0.5
1516853,1459268616553,0,161,174,16,29,4.0,0.8
1516869,1459268876779,0,163,173,16,29,1.4,0.1
1516884,1459269137023,0,164,174,16,29,1.0,0.1
1516900,1459269397142,0,163,173,16,29,1.8,0.1
1516917,1459269657639,0,161,174,16,29,0.4,0.0
1516932,1459269918379,0,157,174,16,29,1.8,0.2
1516950,1459270208877,0,161,175,16,29,0.7,0.0
1516963,1459270469521,0,157,175,16,28,1.4,0.2
1516980,1459270730092,0,161,175,16,29,1.6,0.2
1516994,1459270990653,0,167,173,16,28,1.6,0.0
1517008,1459271252535,0,162,173,16,29,1.3,0.0
1517024,1459271512609,0,159,172,16,29,2.0,0.1
1517040,1459271772716,0,161,171,16,29,0.9,0.1
1517057,1459272033076,0,162,172,16,28,0.3,0.0
1517071,1459272293041,0,168,172,16,29,0.9,0.1
1517086,1459272553120,0,162,174,16,29,0.7,0.1
1517100,1459272813466,0,167,174,16,28,0.9,0.2
1517113,1459273075942,0,165,172,16,29,1.1,0.2
1517127,1459273335804,0,163,172,16,29,0.8,0.1
1517141,1459273599140,0,165,173,16,28,1.3,0.1
1517155,1459273859905,0,160,172,16,28,0.9,0.1
1517169,1459274121400,0,158,172,16,28,0.6,0.0
1517183,1459274382748,0,160,172,16,29,1.0,0.1
1517198,1459274643933,0,160,172,15,29,1.3,0.1
1517212,1459274904439,0,159,171,16,28,0.9,0.0
1517226,1459275165661,0,165,171,16,28,1.3,0.0
1517241,1459275426420,0,166,172,16,29,0.5,0.0
1517255,1459275687408,0,164,172,16,29,1.4,0.1
1517270,1459275947420,0,155,171,16,29,0.7,0.1
1517285,1459276207381,0,169,171,16,29,0.8,0.0
1517300,1459276467799,0,162,173,16,29,0.6,0.1
1517316,1459276728969,0,160,171,16,29,0.0,0.0
1517330,1459276989608,0,161,170,16,28,0.8,0.0
1517343,1459277249782,0,165,169,16,28,1.0,0.0
1517357,1459277509940,0,163,171,16,28,1.3,0.0
1517373,1459277770342,0,166,171,16,28,1.1,0.0
1517388,1459278030501,0,163,171,15,29,1.5,0.2
1517402,1459278290531,0,157,171,16,29,1.3,0.2
1517415,1459278550671,0,159,171,15,29,0.9,0.0
1517432,1459278811901,0,166,170,16,29,1.7,0.5
1517447,1459279072128,0,165,171,16,29,0.0,0.0
1517461,1459279333646,0,160,171,16,29,0.5,0.0
1517476,1459279594164,0,159,172,16,29,1.2,0.2
1517493,1459279854919,0,165,171,16,28,0.6,0.0
1517507,1459280122765,0,176,172,16,29,1.1,0.2
1517520,1459280382865,0,165,172,16,29,0.5,0.1
1517535,1459280643366,0,155,172,16,29,1.8,0.2
1517548,1459280903242,0,158,173,16,28,1.9,0.2
1517563,1459281164534,0,162,173,16,28,1.6,0.1
1517577,1459281424648,0,159,173,16,28,1.9,0.1
1517591,1459281685152,0,173,172,16,28,2.7,0.7
1517606,1459281946522,0,161,175,15,28,1.5,0.4
1517621,1459282207321,0,159,177,16,28,1.0,0.0
1517635,1459282468687,0,166,177,16,28,2.1,0.5
1517649,1459282729131,0,170,180,15,28,2.1,0.5
1517661,1459282989062,0,167,183,15,29,2.1,0.6
1517677,1459283250109,0,163,182,15,29,1.8,0.3
1517691,1459283511463,0,163,184,15,29,1.6,0.5
1517705,1459283772046,0,158,183,16,29,2.0,0.2
1517719,1459284032429,0,164,182,16,29,1.5,0.1
1517733,1459284292470,0,160,192,15,29,1.0,0.3
1517749,1459284552591,0,169,183,15,28,1.0,0.1
1517764,1459284813186,0,158,186,15,29,0.4,0.0
1517777,1459285073667,0,162,188,16,29,0.9,0.0
1517792,1459285334457,0,167,192,15,29,1.4,0.1
1517805,1459285594367,0,166,192,15,29,0.3,0.0
1517818,1459285854363,0,163,198,15,29,0.9,0.0
1517832,1459286115833,0,172,198,15,29,1.4,0.1
1517844,1459286375886,0,162,195,15,29,0.8,0.1
1517861,1459286638931,0,163,192,15,29,1.2,0.1
1517877,1459286899122,0,161,204,14,29,1.0,0.0
1517891,1459287159666,0,168,197,15,29,0.3,0.0
1517905,1459287420149,0,162,202,15,29,1.3,0.2
1517918,1459287681191,0,158,200,14,29,1.3,0.2
1517934,1459287942309,0,171,207,14,29,0.2,0.0
1517947,1459288206173,0,160,203,16,29,1.0,0.1
1517960,1459288468359,0,164,198,15,29,1.6,0.1
1517974,1459288728829,0,159,198,15,29,1.1,0.2
1517990,1459288989207,0,166,210,14,29,1.7,0.2
1518005,1459289249557,0,160,208,15,29,1.2,0.0
1518019,1459289509541,0,166,204,15,29,0.4,0.0
1518032,1459289769745,0,159,205,14,29,1.7,0.1
1518047,1459290029618,0,163,219,14,29,2.4,0.6
1518060,1459290290227,0,167,201,14,29,2.3,0.5
1518075,1459290550120,0,155,202,15,29,0.8,0.0
1518089,1459290810802,0,165,201,15,29,1.2,0.1
1518103,1459291071062,0,164,206,14,29,2.0,0.3
1518117,1459291331466,0,163,205,15,29,1.2,0.2
1518131,1459291592932,0,163,206,14,29,0.6,0.1
1518145,1459291853431,0,162,208,14,29,1.4,0.0
1518158,1459292115024,0,161,207,14,29,1.3,0.1
1518174,1459292374947,0,162,209,14,28,1.8,0.4
1518187,1459292635013,0,161,211,14,29,0.7,0.0
1518202,1459292895576,0,158,210,14,28,0.3,0.0
1518218,1459293157286,0,160,213,14,28,2.1,0.1
1518232,1459293417468,0,159,212,14,28,1.8,0.4
1518248,1459293677590,0,167,205,15,29,2.0,0.4
1518262,1459293938958,0,153,218,14,29,2.4,0.5
1518274,1459294202950,0,166,216,14,29,1.1,0.2
1518288,1459294462983,0,155,209,14,29,1.5,0.2
1518301,1459294723807,0,157,213,14,29,0.8,0.3
1518315,1459294983866,0,157,208,14,29,1.6,0.1
1518330,1459295243962,0,158,203,16,29,1.6,0.5
1518343,1459295504826,0,159,206,15,29,1.6,0.3
1518360,1459295764825,0,170,207,14,29,1.2,0.0
1518375,1459296024842,0,162,204,14,28,1.1,0.1
1518388,1459296284803,0,163,205,14,28,0.6,0.0
1518403,1459296544837,0,168,203,14,29,1.6,0.0
1518419,1459296805629,0,160,203,15,28,0.4,0.0
1518433,1459297066549,0,165,206,15,28,1.5,0.2
1518446,1459297327075,0,161,206,14,29,2.4,0.6
1518459,1459297586966,0,160,210,14,29,1.2,0.0
1518472,1459297847546,0,163,212,14,29,1.8,0.0
1518486,1459298107182,0,162,208,15,29,1.2,0.3
1518501,1459298367817,0,157,216,14,29,1.4,0.0
1518515,1459298627865,0,166,215,14,29,1.6,0.0
1518528,1459298888169,0,158,214,14,29,0.9,0.0
1518544,1459299153953,0,163,212,14,29,0.9,0.0
1518558,1459299415030,0,159,213,14,29,1.9,0.2
1518571,1459299675144,0,158,208,15,29,1.7,0.1
1518584,1459299935487,0,165,204,14,29,1.0,0.0
1518599,1459300195960,0,156,208,14,29,0.9,0.1
1518613,1459300457066,0,155,208,15,29,0.6,0.0
1518629,1459300717667,0,163,208,14,29,1.3,0.1
1518642,1459300978915,0,155,206,15,29,1.5,0.1
1518657,1459301239610,0,168,205,15,29,1.7,0.1
1518672,1459301501031,0,160,200,15,29,2.3,0.3
1518687,1459301770919,0,169,199,15,29,1.5,0.2
1518701,1459302031566,0,167,198,15,29,1.5,0.1
1518715,1459302295591,0,162,195,15,29,1.2,0.1
1518728,1459302555566,0,163,194,15,29,2.5,0.3
1518742,1459302815868,0,158,195,15,29,1.9,0.0
1518756,1459303075889,0,159,195,16,29,1.7,0.0
1518769,1459303336008,0,156,192,16,29,1.6,0.0
1518783,1459303596666,1,170,191,16,29,1.2,0.1
1518796,1459303857565,0,171,190,16,29,1.6,0.1
1518810,1459304117528,1,166,187,16,29,1.5,0.0
1518824,1459304378194,0,161,188,16,29,1.6,0.0
1518838,1459304638847,0,167,188,16,29,2.8,0.7
1518855,1459304929406,0,164,188,16,29,1.3,0.2
1518870,1459305189665,0,160,187,16,29,1.2,0.0
1518884,1459305449768,0,160,186,17,29,0.9,0.0
1518900,1459305715077,0,169,181,16,29,1.8,0.1
1518915,1459305975951,0,162,179,16,29,2.5,0.6
1518929,1459306236223,0,161,178,16,29,1.0,0.2
1518946,1459306498786,0,171,174,17,29,0.8,0.0
1518962,1459306759049,0,158,174,16,29,2.0,0.3
