id,tsUnix,AN,CO,CO2,NH3,__rssi,pmx,pmy
1506066,1459079394123,0,165,171,15,29,0.3,0.0
1506084,1459079654099,0,166,172,15,29,1.1,0.1
1506098,1459079914977,0,160,171,15,28,2.0,0.4
1506113,1459080175446,0,170,172,15,29,0.5,0.0
1506128,1459080435800,0,160,172,14,29,1.0,0.1
1506143,1459080696292,0,169,172,15,29,1.2,0.1
1506156,1459080956897,0,162,172,15,29,1.1,0.0
1506172,1459081218156,0,156,171,15,29,0.6,0.0
1506186,1459081478368,0,165,172,15,29,1.0,0.2
1506201,1459081738548,0,163,172,15,29,1.1,0.4
1506216,1459082003095,0,157,172,15,29,0.6,0.0
1506232,1459082263149,0,171,173,15,29,0.9,0.1
1506247,1459082523146,0,159,172,15,28,1.0,0.2
1506264,1459082784090,0,158,172,15,29,1.5,0.3
1506281,1459083049762,0,169,172,16,29,2.7,0.5
1506297,1459083310188,0,161,173,16,29,1.8,0.1
1506313,1459083570788,0,161,173,16,29,1.7,0.3
1506328,1459083831925,0,161,173,16,29,0.5,0.0
1506341,1459084092361,0,161,174,16,29,1.5,0.3
1506356,1459084352409,0,162,180,16,28,2.9,0.5
1506371,1459084612354,0,169,178,16,28,1.2,0.0
1506385,1459084872177,0,160,177,16,29,2.2,0.3
1506400,1459085132014,0,164,179,16,28,2.2,0.5
1506418,1459085392544,0,163,179,16,28,0.9,0.1
1506432,1459085652744,0,166,183,15,28,1.6,0.4
1506448,1459085915582,0,161,184,16,28,1.7,0.4
1506465,1459086175863,0,159,185,16,28,2.0,0.5
1506479,1459086435743,0,158,184,16,28,1.8,0.1
1506493,1459086695916,0,156,183,16,28,2.4,0.5
1506507,1459086957372,0,164,181,16,29,1.9,0.2
1506523,1459087217831,0,164,182,16,29,3.1,0.3
1506539,1459087480917,0,160,179,16,29,2.6,0.5
1506553,1459087741716,0,159,178,16,28,1.2,0.0
1506569,1459088002147,0,158,178,16,29,1.4,0.1
1506584,1459088262850,0,169,177,16,29,1.1,0.0
1506601,1459088522827,0,162,176,16,28,1.3,0.2
1506616,1459088784620,0,165,174,16,28,2.4,0.1
1506629,1459089045456,0,166,172,16,29,3.4,0.8
1506644,1459089305508,0,161,172,16,29,1.3,0.4
1506659,1459089565979,0,164,173,16,29,0.6,0.1
1506673,1459089826271,0,161,172,16,29,1.6,0.2
1506687,1459090086178,0,163,172,16,29,2.0,0.3
1506702,1459090348301,0,160,174,16,28,0.8,0.0
1506721,1459090638429,0,155,179,16,28,1.2,0.0
1506734,1459090898849,0,163,185,16,28,1.7,0.1
1506747,1459091159510,0,161,188,16,28,0.8,0.0
1506760,1459091420522,0,161,190,16,28,1.5,0.1
1506776,1459091683503,0,163,187,16,28,1.9,0.3
1506790,1459091944104,0,155,191,16,28,1.3,0.1
1506804,1459092207455,0,167,191,16,29,2.3,0.3
1506818,1459092469148,0,174,192,16,28,2.9,0.4
1506834,1459092729667,0,163,192,16,28,3.3,0.6
1506850,1459092992509,0,167,192,16,28,1.9,0.3
1506866,1459093256457,0,155,189,15,28,2.6,0.0
1506881,1459093519289,0,163,191,16,28,1.8,0.1
1506897,1459093780039,0,163,179,16,29,1.5,0.2
1506909,1459094040116,0,162,176,15,29,2.2,0.4
1506924,1459094300592,0,159,176,15,29,2.9,0.5
1506941,1459094560996,0,160,176,16,29,2.8,0.2
1506954,1459094821501,0,164,175,16,28,1.2,0.3
1506970,1459095081971,0,164,176,15,28,3.3,0.6
1506984,1459095342576,0,153,173,16,28,1.5,0.2
1506997,1459095603542,0,162,173,16,28,1.9,0.3
1507012,1459095864519,0,163,172,15,28,2.0,0.2
1507026,1459096125139,0,162,173,15,29,2.0,0.1
1507045,1459096385617,0,163,173,15,28,1.9,0.2
1507061,1459096645825,0,165,176,15,28,1.7,0.1
1507074,1459096906048,0,164,180,15,28,3.2,0.3
1507088,1459097166558,0,164,179,15,28,0.6,0.0
1507100,1459097427012,0,155,181,15,28,2.6,0.5
1507113,1459097686795,0,157,178,15,28,1.2,0.2
1507128,1459097946923,0,163,177,15,28,1.3,0.3
1507142,1459098207136,0,161,176,15,29,1.2,0.0
1507156,1459098467898,0,160,174,15,29,0.4,0.0
1507170,1459098728567,0,164,172,14,29,1.9,0.2
1507181,1459098988492,0,158,172,15,28,1.2,0.1
1507193,1459099248657,0,164,172,15,28,1.8,0.2
1507205,1459099509071,0,167,173,16,28,0.9,0.1
1507217,1459099768910,0,154,172,15,28,1.3,0.1
1507230,1459100034649,0,161,172,15,28,1.8,0.4
1507243,1459100294845,0,159,174,15,28,1.5,0.2
1507255,1459100554809,0,163,179,15,28,1.4,0.3
1507269,1459100814646,0,168,179,16,28,2.7,0.2
1507278,1459101078971,0,158,182,15,28,2.2,0.1
1507290,1459101339404,0,165,188,15,28,1.6,0.0
1507303,1459101599556,0,170,188,15,28,2.8,0.3
1507315,1459101859793,0,160,193,15,28,2.1,0.4
1507329,1459102119968,0,161,197,15,28,3.3,0.4
1507340,1459102380158,0,157,186,15,28,1.4,0.1
1507352,1459102640991,0,155,190,15,28,2.6,0.5
1507364,1459102902769,0,162,198,15,28,2.0,0.3
1507378,1459103163142,1,165,200,15,28,2.3,0.5
1507391,1459103423856,0,168,200,15,28,2.2,0.0
1507404,1459103684049,0,157,200,16,28,1.9,0.2
1507417,1459103944464,0,161,201,15,28,1.4,0.0
1507430,1459104205281,0,160,202,15,28,1.8,0.2
1507446,1459104465405,0,161,200,15,29,2.1,0.1
1507458,1459104725805,0,163,197,15,29,1.3,0.2
1507473,1459104987385,0,151,198,15,29,3.1,0.4
1507486,1459105248433,0,159,194,15,29,1.4,0.0
1507499,1459105509168,0,160,196,14,29,1.4,0.0
1507513,1459105769002,0,161,195,14,29,1.8,0.0
1507526,1459106030319,0,167,191,14,29,1.5,0.0
1507539,1459106291082,0,161,188,15,29,1.0,0.1
1507555,1459106551583,0,159,190,15,29,1.7,0.0
1507568,1459106811732,0,164,192,15,29,1.8,0.2
1507582,1459107071492,0,166,194,14,29,2.2,0.4
1507594,1459107332982,0,155,191,14,28,1.4,0.0
1507606,1459107593240,0,164,191,14,28,2.1,0.3
1507620,1459107854423,0,167,193,14,29,1.5,0.1
1507631,1459108115241,0,164,192,14,28,2.0,0.2
1507645,1459108375703,0,163,195,14,28,1.2,0.0
1507660,1459108636485,0,175,200,14,28,1.3,0.3
1507672,1459108896619,0,160,201,16,29,0.6,0.0
1507686,1459109157208,0,161,203,14,28,1.6,0.2
1507697,1459109417591,0,155,200,14,29,1.0,0.2
1507708,1459109677653,0,163,197,14,29,1.2,0.2
1507722,1459109938654,0,160,199,14,28,0.9,0.0
1507734,1459110198476,0,166,197,14,28,1.7,0.4
1507747,1459110459107,0,164,196,14,29,1.2,0.2
1507760,1459110722188,0,162,198,15,29,1.5,0.2
1507772,1459110984024,0,161,200,14,28,0.9,0.1
1507786,1459111244489,0,165,201,14,29,0.8,0.0
1507798,1459111505424,0,161,205,14,29,1.6,0.1
1507812,1459111767072,0,167,208,14,29,2.5,0.1
1507826,1459112028502,0,162,206,14,29,1.1,0.1
1507838,1459112288941,0,160,205,14,29,1.9,0.3
1507851,1459112549352,0,158,208,14,29,0.5,0.0
1507862,1459112810194,0,157,203,14,29,2.8,0.2
1507875,1459113070845,0,154,208,14,29,1.3,0.0
1507889,1459113332925,0,161,207,14,29,1.2,0.2
1507902,1459113593089,0,160,209,14,29,1.2,0.0
1507912,1459113853115,0,157,212,15,28,1.0,0.1
1507924,1459114113146,0,166,215,14,29,1.1,0.1
1507936,1459114374575,0,160,208,14,29,1.3,0.3
1507952,1459114634634,0,160,208,14,29,1.8,0.2
1507964,1459114895388,0,157,212,14,29,2.9,0.4
1507977,1459115155279,0,156,211,14,29,0.9,0.2
1507990,1459115415511,0,160,209,14,29,1.5,0.0
1508005,1459115676947,0,158,209,14,29,1.3,0.0
1508017,1459115942229,0,166,210,14,29,1.1,0.1
1508027,1459116202731,0,160,208,14,29,1.1,0.2
1508040,1459116463166,0,159,206,14,29,2.6,0.1
1508052,1459116723831,0,163,208,14,28,2.7,0.0
1508066,1459116985284,0,155,209,14,29,0.8,0.0
1508079,1459117246780,0,158,209,14,29,1.3,0.0
1508093,1459117507608,0,161,209,14,29,2.1,0.1
1508106,1459117767541,0,163,215,14,29,0.8,0.0
1508117,1459118028068,0,157,213,14,29,1.4,0.0
1508130,1459118289165,0,163,212,14,29,1.3,0.2
1508143,1459118550607,0,154,210,14,29,1.1,0.0
1508154,1459118816109,0,162,208,14,29,0.6,0.1
1508168,1459119076304,0,161,208,14,29,1.8,0.2
1508180,1459119337902,0,160,209,14,29,2.3,0.2
1508192,1459119598330,0,160,209,14,29,1.8,0.4
1508208,1459119859464,0,160,213,14,29,1.4,0.2
1508220,1459120119442,0,156,214,14,29,1.3,0.2
1508234,1459120379662,0,163,213,14,28,1.7,0.2
1508247,1459120640878,0,161,213,15,29,1.3,0.1
1508258,1459120901172,0,162,211,14,28,1.3,0.1
1508271,1459121162718,0,162,218,14,28,1.1,0.0
1508284,1459121423994,0,156,211,14,28,1.8,0.3
1508297,1459121684749,0,154,212,14,28,1.3,0.1
1508310,1459121945855,0,167,220,14,28,2.2,0.4
1508322,1459122206541,0,163,218,14,29,1.4,0.1
1508335,1459122466581,0,162,220,14,28,2.6,0.4
1508347,1459122727067,0,163,216,14,28,1.8,0.2
1508359,1459122987429,0,157,214,14,28,1.7,0.1
1508374,1459123248067,0,159,217,14,28,2.8,0.2
1508386,1459123508747,0,163,219,14,29,1.3,0.0
1508398,1459123768729,0,161,220,13,28,1.6,0.1
1508411,1459124029718,0,160,218,14,28,1.3,0.2
1508423,1459124290598,0,161,220,14,28,1.3,0.1
1508437,1459124551012,0,159,222,14,28,2.1,0.3
1508450,1459124812300,0,160,218,14,28,1.5,0.1
1508463,1459125073043,0,161,215,14,28,2.6,0.1
1508474,1459125333693,0,162,217,14,28,1.6,0.1
1508488,1459125593552,0,163,215,14,29,0.8,0.1
1508501,1459125853983,0,160,211,14,28,1.8,0.0
1508513,1459126114417,0,162,212,14,29,0.8,0.0
1508525,1459126374435,0,161,212,14,28,1.9,0.3
1508538,1459126636443,0,163,209,14,28,1.7,0.0
1508553,1459126896902,0,166,211,14,28,1.6,0.1
1508565,1459127156988,0,160,211,14,28,1.3,0.1
1508577,1459127417861,0,158,209,14,28,1.8,0.2
1508590,1459127678392,0,160,205,14,28,1.9,0.1
1508602,1459127939879,0,158,203,14,28,1.4,0.0
1508616,1459128200179,0,163,205,14,29,1.5,0.1
1508628,1459128460327,0,158,203,14,29,1.7,0.2
1508641,1459128721705,0,171,204,14,29,2.1,0.3
1508653,1459128981743,0,163,204,14,29,1.7,0.2
1508666,1459129242946,0,160,202,14,29,2.5,0.3
1508679,1459129502703,0,161,202,15,29,2.9,0.2
1508692,1459129767735,0,155,202,14,29,2.7,0.3
1508703,1459130029363,0,159,198,14,29,2.2,0.3
1508718,1459130289308,0,159,197,15,29,2.1,0.2
1508730,1459130549721,0,157,196,15,29,3.1,0.3
1508741,1459130809724,0,158,195,15,28,2.7,0.1
1508756,1459131069646,0,161,193,15,29,2.7,0.2
1508768,1459131329486,0,162,192,15,28,2.8,0.6
1508781,1459131589508,0,160,188,16,28,3.1,0.4
1508794,1459131849961,0,163,191,16,29,3.5,0.4
1508806,1459132111728,0,159,192,16,28,6.0,0.9
1508818,1459132376088,1,165,193,16,29,4.0,0.4
1508831,1459132641372,0,160,190,16,29,3.9,1.0
1508846,1459132902225,0,160,188,16,29,1.7,0.2
1508861,1459133162387,0,158,188,16,28,2.4,0.2
1508874,1459133423050,0,165,182,16,28,2.4,0.4
1508892,1459133684735,0,159,182,16,28,3.2,0.7
1508907,1459133950135,0,160,181,16,28,2.0,0.0
