id,tsUnix,AN,CO,CO2,NH3,__rssi,pmx,pmy
1427533,1457688209975,0,160,184,17,31,0.9,0.0
1427549,1457688470489,0,159,183,17,31,1.8,0.7
1427567,1457688731032,0,165,182,16,31,0.5,0.0
1427581,1457688991651,0,164,181,17,31,0.4,0.1
1427597,1457689257363,0,165,182,16,31,0.4,0.2
1427612,1457689517913,0,164,183,17,31,0.9,0.3
1427628,1457689778389,0,167,182,17,31,0.1,0.0
1427643,1457690038963,0,163,181,17,31,0.3,0.0
1427660,1457690299631,0,155,183,16,31,1.7,0.2
1427675,1457690560180,0,163,181,16,31,0.6,0.1
1427688,1457690821296,0,161,181,17,31,0.0,0.0
1427703,1457691082395,0,164,181,17,31,0.8,0.1
1427719,1457691343144,0,167,182,16,31,0.6,0.0
1427734,1457691604751,0,160,182,17,31,0.7,0.0
1427748,1457691866987,0,167,182,16,31,0.6,0.0
1427764,1457692128327,0,163,181,16,31,0.3,0.0
1427778,1457692389146,0,155,182,17,31,0.5,0.0
1427792,1457692652173,0,165,182,16,31,0.6,0.2
1427808,1457692913087,0,160,181,17,31,0.3,0.0
1427820,1457693173892,0,164,181,17,31,0.8,0.0
1427836,1457693434874,0,157,182,17,31,0.7,0.1
1427851,1457693695372,0,161,182,16,31,0.6,0.1
1427866,1457693956195,0,167,181,17,31,1.1,0.0
1427881,1457694216955,0,167,180,17,31,0.6,0.1
1427896,1457694477702,0,160,182,17,31,1.2,0.2
1427912,1457694738392,0,163,181,17,31,0.5,0.0
1427926,1457694999056,0,153,180,17,31,0.3,0.0
1427940,1457695260371,0,166,182,17,31,0.6,0.0
1427955,1457695520904,0,154,181,17,31,0.9,0.4
1427967,1457695781865,0,170,181,17,31,0.8,0.0
1427985,1457696043401,0,169,181,17,31,0.5,0.0
1428000,1457696304523,0,159,180,17,31,0.7,0.1
1428013,1457696565043,0,168,180,17,31,0.6,0.1
1428027,1457696825406,0,158,181,17,31,1.4,0.0
1428042,1457697085856,0,166,181,17,31,1.3,0.2
1428056,1457697346649,0,163,180,16,31,0.5,0.0
1428072,1457697608066,0,169,182,17,31,0.9,0.1
1428085,1457697868804,0,170,181,17,31,0.4,0.0
1428101,1457698129370,0,165,182,17,31,0.6,0.0
1428118,1457698420268,0,158,181,17,31,1.6,0.1
1428133,1457698680831,0,163,182,17,31,1.1,0.0
1428148,1457698941891,0,164,183,17,31,1.0,0.1
1428164,1457699202348,0,161,181,17,31,0.4,0.0
1428182,1457699538213,0,160,182,17,31,0.4,0.0
1428197,1457699798888,0,160,181,17,31,0.6,0.0
1428214,1457700089209,0,159,181,17,31,0.4,0.0
1428231,1457700349742,0,164,181,17,31,1.6,0.2
1428246,1457700610405,0,158,181,17,31,2.0,0.3
1428260,1457700870923,0,155,181,16,31,0.0,0.0
1428275,1457701131916,0,159,181,17,31,0.6,0.0
1428291,1457701393871,0,157,185,17,31,0.6,0.2
1428307,1457701654481,0,161,187,17,31,0.8,0.0
1428323,1457701914713,0,165,187,17,31,0.4,0.1
1428339,1457702178568,0,165,195,17,31,0.4,0.2
1428353,1457702439680,0,165,188,18,31,0.7,0.0
1428367,1457702701434,0,163,189,17,31,0.8,0.3
1428383,1457702961873,0,167,190,17,31,1.4,0.1
1428399,1457703222947,0,162,191,17,31,0.8,0.0
1428413,1457703484937,0,170,195,17,31,0.5,0.0
1428427,1457703745421,0,167,195,17,31,0.8,0.0
1428443,1457704005870,0,159,194,17,31,0.3,0.0
1428458,1457704274297,0,160,196,17,31,1.5,0.0
1428482,1457704673705,0,161,196,17,31,0.6,0.0
1428498,1457704939009,0,167,197,17,31,0.3,0.0
1428512,1457705206105,0,154,200,17,31,0.4,0.0
1428529,1457705467609,0,165,197,17,31,0.4,0.0
1428545,1457705728839,0,160,202,18,31,1.5,0.2
1428559,1457705990323,0,160,206,18,31,0.7,0.3
1428573,1457706251392,0,161,201,17,31,0.9,0.2
1428584,1457706511751,0,165,201,17,31,1.5,0.1
1428599,1457706772136,0,161,210,17,31,0.0,0.0
1428614,1457707038012,0,168,209,17,31,0.7,0.2
1428628,1457707299657,0,159,204,17,31,0.8,0.1
1428643,1457707560416,0,154,202,17,31,0.8,0.1
1428655,1457707820811,0,161,204,17,31,0.4,0.1
1428671,1457708081664,0,157,208,17,31,0.6,0.0
1428682,1457708342362,0,153,210,17,31,1.3,0.3
1428695,1457708604740,0,160,211,17,31,1.5,0.1
1428709,1457708867534,0,170,206,17,31,1.1,0.0
1428722,1457709128891,0,161,204,17,31,1.4,0.1
1428736,1457709391698,0,159,208,17,31,0.8,0.1
1428748,1457709652295,0,166,207,17,31,1.9,0.2
1428764,1457709931111,0,169,204,17,31,2.0,0.3
1428775,1457710191519,0,161,209,17,31,1.0,0.3
1428791,1457710452345,0,163,208,17,31,0.8,0.1
1428807,1457710714068,0,159,212,17,31,1.1,0.0
1428818,1457710974479,0,159,212,17,31,2.3,0.3
1428832,1457711239158,0,165,211,17,31,2.5,0.4
1428845,1457711501964,0,164,211,17,31,1.0,0.2
1428859,1457711762245,0,161,204,17,31,2.0,0.3
1428872,1457712023739,0,161,196,17,31,1.2,0.1
1428885,1457712285704,0,165,185,16,31,1.5,0.2
1428898,1457712546429,0,162,182,17,31,2.6,0.1
1428912,1457712807498,0,167,183,17,31,1.2,0.0
1428924,1457713068079,0,161,182,17,31,1.2,0.1
1428937,1457713328810,0,166,181,17,31,1.8,0.4
1428950,1457713589418,0,158,182,17,31,0.9,0.0
1428966,1457713851617,0,166,182,17,31,2.0,0.3
1428979,1457714112618,0,160,182,17,31,2.6,0.5
1428992,1457714373071,0,162,183,17,31,2.9,0.5
1429004,1457714633462,0,164,180,17,31,3.6,1.2
1429018,1457714893993,0,158,182,17,31,1.5,0.3
1429031,1457715154999,0,166,181,17,31,0.5,0.0
1429044,1457715415339,0,166,181,17,31,2.7,0.4
1429056,1457715676321,0,158,182,17,31,2.8,0.7
1429069,1457715936665,0,167,181,18,31,1.2,0.4
1429083,1457716197294,0,165,181,18,31,1.0,0.2
1429097,1457716457934,0,162,183,18,31,1.5,0.1
1429108,1457716721016,0,156,182,18,31,1.7,0.4
1429121,1457716981252,0,162,182,18,31,1.7,0.4
1429132,1457717242731,0,163,181,18,31,1.4,0.2
1429146,1457717503288,0,166,181,17,31,2.2,0.5
1429162,1457717763985,0,161,181,18,31,0.8,0.0
1429174,1457718024430,0,161,181,18,31,0.8,0.2
1429188,1457718285061,0,164,180,17,31,0.6,0.0
1429198,1457718545684,0,159,180,18,31,1.4,0.0
1429209,1457718806144,0,156,180,18,31,1.5,0.0
1429220,1457719066669,0,168,181,18,31,1.0,0.1
1429233,1457719327406,0,160,180,18,31,2.4,0.4
1429246,1457719587811,2,163,178,18,31,3.2,0.7
1429258,1457719848098,0,159,179,18,31,0.6,0.0
1429272,1457720115241,0,162,180,18,31,1.2,0.2
1429286,1457720384206,0,158,180,18,31,1.1,0.2
1429298,1457720645516,0,162,182,18,31,1.5,0.0
1429312,1457720906060,0,163,181,18,31,1.0,0.1
1429324,1457721166545,0,165,181,18,31,1.8,0.1
1429336,1457721427377,0,157,182,18,31,1.4,0.1
1429349,1457721699782,0,163,184,18,31,1.4,0.2
1429363,1457721996384,0,162,183,18,31,1.7,0.2
1429377,1457722262669,0,162,184,18,31,1.1,0.1
1429390,1457722524496,0,166,182,18,31,0.3,0.0
1429404,1457722785662,0,164,184,18,31,2.4,0.1
1429418,1457723046319,0,163,183,18,31,2.1,0.0
1429428,1457723308837,0,159,182,18,31,1.9,0.2
1429441,1457723570782,0,165,182,18,31,1.5,0.2
1429453,1457723831148,0,161,182,18,31,0.7,0.0
1429465,1457724091712,0,164,182,19,31,0.7,0.0
1429480,1457724351807,0,158,182,19,31,1.3,0.1
1429492,1457724612375,0,161,181,18,31,0.8,0.0
1429504,1457724903117,0,166,181,18,31,1.2,0.0
1429520,1457725163793,0,160,182,18,31,0.3,0.1
1429531,1457725424692,0,166,187,18,31,1.9,0.4
1429543,1457725685110,0,158,187,18,31,1.5,0.4
1429554,1457725945720,0,166,184,18,31,1.1,0.0
1429567,1457726206168,0,167,185,18,31,1.5,0.2
1429582,1457726468101,0,162,185,18,31,0.7,0.0
1429593,1457726729638,0,161,184,18,31,0.7,0.0
1429608,1457726992658,0,164,184,19,31,1.4,0.3
1429619,1457727252890,0,169,182,18,31,1.0,0.1
1429632,1457727513581,0,166,183,18,31,0.8,0.0
1429644,1457727774459,0,163,183,18,31,1.6,0.2
1429655,1457728034993,0,160,182,18,31,1.2,0.2
1429668,1457728295673,0,156,181,18,31,1.7,0.3
1429680,1457728556162,0,163,187,18,31,1.1,0.2
1429695,1457728817360,0,158,188,18,31,0.7,0.0
1429707,1457729077988,0,165,189,18,31,1.0,0.0
1429718,1457729338715,0,163,190,17,31,1.5,0.1
1429731,1457729599152,0,163,192,17,31,0.9,0.2
1429742,1457729860017,0,161,196,18,31,1.4,0.0
1429754,1457730120384,0,158,197,17,31,1.8,0.7
1429767,1457730380851,0,157,199,17,31,1.4,0.2
1429778,1457730642172,0,158,201,17,31,1.5,0.1
1429791,1457730903405,0,160,202,17,31,2.2,0.2
1429804,1457731164055,0,172,199,17,31,1.2,0.2
1429817,1457731427722,1,161,198,17,31,1.0,0.1
1429830,1457731689800,0,160,202,17,31,0.3,0.1
1429841,1457731950226,0,161,198,18,31,1.3,0.1
1429855,1457732210713,0,161,201,17,31,1.3,0.1
1429867,1457732481743,0,158,202,17,31,1.3,0.0
1429877,1457732742612,0,160,202,17,31,1.8,0.1
1429890,1457733003304,0,155,202,17,31,0.4,0.0
1429902,1457733263725,0,163,206,17,31,2.0,0.5
1429912,1457733524799,0,170,208,17,31,2.6,0.3
1429925,1457733793025,0,162,210,17,31,1.5,0.3
1429938,1457734083691,0,160,206,17,31,1.9,0.2
1429951,1457734344208,0,159,209,17,31,1.1,0.0
1429962,1457734604602,0,158,210,17,31,1.7,0.2
1429974,1457734865278,0,159,209,17,31,1.7,0.2
1429987,1457735125716,0,159,208,17,31,2.2,0.0
1429998,1457735386502,0,164,209,17,31,1.0,0.3
1430009,1457735646889,0,159,213,17,31,1.9,0.4
1430020,1457735907573,0,151,206,17,31,1.5,0.0
1430032,1457736168502,0,161,202,17,31,0.8,0.2
1430043,1457736428878,0,169,208,16,31,2.0,0.3
1430055,1457736689865,0,161,212,16,31,0.8,0.0
1430065,1457736950294,0,162,215,16,31,0.1,0.0
1430076,1457737210728,0,160,210,17,31,1.9,0.4
1430087,1457737471389,0,159,212,16,31,1.2,0.0
1430097,1457737731979,0,152,212,17,31,1.3,0.0
1430106,1457737992909,0,165,213,17,31,1.1,0.0
1430120,1457738254204,0,163,212,16,31,2.8,0.6
1430131,1457738514987,0,157,215,16,31,1.6,0.0
1430143,1457738775505,0,161,213,16,31,2.0,0.0
1430153,1457739036697,0,158,211,17,31,1.5,0.1
1430164,1457739296879,0,163,214,17,31,1.8,0.2
1430174,1457739557579,0,164,216,16,31,1.2,0.2
1430184,1457739818007,0,161,215,16,31,1.8,0.2
1430197,1457740078754,0,162,212,16,31,2.0,0.5
1430209,1457740339186,0,161,211,16,31,0.8,0.1
1430220,1457740599364,0,161,210,16,31,1.5,0.2
1430231,1457740862231,0,165,210,16,31,1.1,0.2
1430240,1457741122615,0,161,213,16,31,0.8,0.0
1430251,1457741383096,0,165,217,16,31,1.2,0.0
1430263,1457741643886,0,158,213,17,31,0.8,0.0
1430273,1457741904832,0,162,214,16,31,0.8,0.0
1430285,1457742165234,0,159,215,16,31,1.6,0.0
1430296,1457742428115,0,168,214,16,31,1.3,0.0
1430306,1457742688757,0,163,216,16,31,1.2,0.2
1430318,1457742949028,0,168,218,15,31,1.2,0.1
1430331,1457743209381,0,158,218,16,31,0.9,0.0
1430342,1457743470126,0,165,218,16,31,1.8,0.1
1430352,1457743731566,0,161,221,16,31,0.6,0.0
1430385,1457744541915,0,157,223,16,31,2.3,0.1
1430392,1457744802322,0,160,226,16,31,1.6,0.2
1430403,1457745063441,0,164,225,16,31,1.0,0.0
1430410,1457745324163,0,163,221,16,31,1.1,0.2
1430420,1457745585292,0,162,225,16,31,1.6,0.0
1430429,1457745845706,0,156,226,16,31,1.7,0.2
1430437,1457746107484,0,158,224,16,31,1.6,0.4
1430448,1457746369238,0,155,219,16,31,1.0,0.0
1430457,1457746629620,0,162,221,16,31,0.7,0.0
1430465,1457746890605,0,163,221,16,31,1.5,0.1
1430474,1457747159184,0,160,217,16,31,2.1,0.3
1430484,1457747419904,0,157,219,17,31,0.9,0.0
1430493,1457747681954,0,159,218,16,31,1.8,0.2
1430502,1457747942683,0,164,214,17,31,0.9,0.0
1430512,1457748202986,0,161,210,17,31,3.1,0.1
1430520,1457748463366,0,159,202,18,31,3.9,0.5
1430530,1457748724960,0,162,202,17,31,3.2,0.5
1430540,1457748985451,0,156,200,18,31,3.2,0.2
1430551,1457749246785,0,157,197,18,31,3.3,0.5
1430565,1457749507522,0,161,194,17,31,3.6,0.4
1430573,1457749768061,0,160,191,18,31,3.8,0.5
1430584,1457750029661,0,162,190,18,31,3.8,0.7
1430594,1457750290082,0,161,188,18,31,2.8,0.7
1430603,1457750550648,0,168,187,18,31,2.6,0.6
1430615,1457750812074,0,161,187,18,31,2.0,0.4
1430627,1457751072663,0,162,186,18,31,2.7,0.5
1430638,1457751333381,0,161,186,18,31,1.7,0.1
1430651,1457751597169,0,163,186,18,31,2.3,0.1
