id,tsUnix,AN,CO,CO2,NH3,__rssi,pmx,pmy
1494306,1458875033703,0,161,175,16,29,1.2,0.2
1494322,1458875293702,1,165,175,16,29,2.7,0.3
1494340,1458875559295,0,165,175,16,28,2.4,0.3
1494360,1458875819920,0,171,176,16,29,2.3,0.5
1494378,1458876079924,0,157,174,16,29,2.5,0.5
1494396,1458876340490,0,164,174,16,29,3.1,0.7
1494414,1458876600616,0,163,175,16,29,1.1,0.0
1494431,1458876860668,0,155,174,16,29,1.5,0.3
1494451,1458877120959,0,155,175,16,28,1.7,0.3
1494466,1458877381132,0,165,174,16,29,1.5,0.1
1494484,1458877641557,0,162,175,16,28,1.9,0.1
1494499,1458877902948,0,157,175,17,29,2.0,0.1
1494518,1458878162869,0,162,174,16,29,1.0,0.0
1494537,1458878423256,0,163,175,16,29,1.9,0.5
1494553,1458878682890,0,162,175,16,29,1.2,0.0
1494569,1458878942821,0,162,174,16,28,0.8,0.0
1494587,1458879203485,0,163,174,16,29,2.6,0.5
1494605,1458879463569,0,168,174,16,29,3.0,0.3
1494622,1458879723650,0,164,174,17,29,2.1,0.3
1494639,1458879984216,0,161,174,16,29,3.1,0.7
1494657,1458880248128,0,157,174,17,28,0.5,0.2
1494676,1458880513619,0,157,174,16,29,2.9,0.3
1494691,1458880774721,0,162,175,16,29,1.7,0.1
1494707,1458881036374,0,164,174,16,29,0.8,0.1
1494725,1458881298582,0,161,176,16,29,1.3,0.0
1494745,1458881559233,0,165,175,17,29,4.3,0.9
1494763,1458881821130,0,163,174,17,29,2.0,0.4
1494780,1458882081652,0,163,174,17,28,1.5,0.2
1494799,1458882342094,0,159,175,16,28,1.8,0.2
1494815,1458882603565,0,166,175,16,29,1.4,0.1
1494835,1458882864921,0,165,177,16,29,2.3,0.2
1494852,1458883130299,0,160,176,16,29,2.1,0.4
1494869,1458883392025,0,160,176,16,29,1.8,0.5
1494888,1458883652727,0,163,176,16,29,3.8,0.5
1494908,1458883913940,0,155,177,16,29,1.4,0.0
1494927,1458884174089,0,161,177,16,28,3.1,0.8
1494946,1458884435430,0,165,177,16,28,2.5,0.4
1494960,1458884695826,0,167,177,16,29,2.7,0.4
1494980,1458884956232,0,161,177,17,29,3.5,0.9
1494999,1458885216380,0,154,177,16,29,1.8,0.3
1495016,1458885476259,0,162,177,16,29,1.0,0.3
1495035,1458885736162,0,163,178,16,29,1.3,0.0
1495051,1458885996487,0,163,176,16,29,1.8,0.2
1495070,1458886256552,0,166,176,16,29,1.6,0.2
1495086,1458886516775,0,164,177,15,29,1.7,0.1
1495102,1458886777496,0,166,178,16,28,2.4,0.6
1495121,1458887038858,0,153,178,16,29,3.3,0.3
1495138,1458887300105,0,163,177,16,29,2.2,0.2
1495157,1458887560613,0,162,177,16,29,2.6,0.3
1495177,1458887820691,0,167,177,16,28,2.4,0.5
1495193,1458888081048,0,156,176,16,29,0.6,0.0
1495213,1458888341003,0,167,177,16,29,3.4,0.8
1495230,1458888601357,0,162,176,16,28,1.9,0.3
1495247,1458888863033,0,159,176,16,29,2.2,0.3
1495263,1458889123330,0,159,177,16,29,0.7,0.0
1495280,1458889383646,0,163,177,16,28,1.4,0.0
1495301,1458889644441,0,158,176,16,29,3.3,0.5
1495317,1458889904443,0,159,176,16,28,2.3,0.1
1495334,1458890164916,0,150,175,16,28,2.3,0.7
1495350,1458890425476,0,164,177,16,29,1.1,99.0
1495368,1458890685905,0,159,176,16,28,3.9,0.2
1495386,1458890945746,0,159,175,16,29,0.7,0.0
1495403,1458891205753,0,162,176,16,29,1.5,0.2
1495419,1458891465697,0,161,175,15,28,3.2,0.8
1495436,1458891726151,0,154,175,16,29,2.2,0.5
1495453,1458891987403,0,161,175,16,29,2.5,0.3
1495470,1458892247371,0,153,175,16,29,1.7,0.0
1495486,1458892508839,0,164,175,16,28,1.7,0.0
1495504,1458892769456,0,159,174,16,28,3.2,0.8
1495519,1458893030038,0,164,174,16,29,2.5,0.3
1495540,1458893290187,0,162,174,15,29,3.1,0.6
1495558,1458893550172,0,157,174,15,29,1.2,0.1
1495572,1458893810178,0,171,174,15,29,1.7,0.1
1495592,1458894070105,0,172,173,15,29,1.8,0.3
1495608,1458894329974,0,162,174,15,29,2.3,0.2
1495625,1458894590290,0,166,174,16,29,1.9,0.3
1495642,1458894851088,0,159,174,15,28,1.8,0.1
1495659,1458895111573,0,162,175,16,28,2.6,0.4
1495676,1458895372182,0,156,174,16,28,1.5,0.3
1495691,1458895633028,0,171,175,16,28,1.5,0.1
1495710,1458895894552,0,171,176,16,29,2.7,0.8
1495727,1458896155203,0,162,175,16,29,2.5,0.4
1495740,1458896415369,0,164,174,16,28,1.5,0.3
1495756,1458896675490,0,161,175,16,28,1.5,0.1
1495774,1458896936134,0,166,175,16,28,2.3,0.3
1495791,1458897196820,0,160,175,16,28,1.8,0.3
1495806,1458897456848,0,167,174,16,29,1.9,0.4
1495823,1458897717294,0,166,174,16,28,1.6,0.3
1495840,1458897977808,0,173,174,16,29,2.0,0.2
1495857,1458898238545,0,165,175,16,28,1.8,0.1
